time_s,T1_C,T2_C,T3_C,T4_C,T5_C,T6_C
0,24.69,24.52,23.82,23.29,23.82,22.94
2,24.60,24.43,23.82,23.21,23.82,23.03
4,24.69,24.43,23.82,23.21,23.82,22.94
6,24.69,24.43,23.82,23.21,23.90,23.03
8,24.69,24.43,23.82,23.21,23.90,22.86
10,24.69,24.43,23.82,23.21,23.90,22.86
12,24.60,24.52,23.82,23.29,23.82,22.68
14,24.60,24.43,23.82,23.21,23.82,22.77
16,24.69,24.52,23.82,23.21,23.82,22.77
18,24.60,24.52,23.82,23.29,23.82,22.86
20,24.60,24.52,23.82,23.29,23.82,22.77
22,24.60,24.52,23.82,23.29,23.82,22.77
24,24.60,24.52,23.82,23.21,23.82,22.86
26,24.60,24.52,23.82,23.21,23.82,22.77
28,24.60,24.60,23.82,23.21,23.82,22.86
30,24.60,24.60,23.82,23.21,23.82,22.94
32,24.60,24.60,23.73,23.21,23.82,23.03
34,24.60,24.60,23.73,23.21,23.82,22.94
36,24.60,24.69,23.73,23.21,23.82,22.86
38,24.60,24.69,23.73,23.21,23.73,22.94
40,24.69,24.69,23.73,23.21,23.82,23.03
42,24.60,24.69,23.73,23.21,23.73,23.12
44,24.60,24.78,23.73,23.21,23.82,22.94
46,24.60,24.78,23.73,23.21,23.73,23.03
48,24.60,24.78,23.73,23.21,23.73,23.03
51,24.60,24.87,23.73,23.21,23.73,22.94
53,24.60,24.87,23.73,23.21,23.73,22.94
55,24.60,24.96,23.73,23.21,23.73,22.86
57,24.60,24.96,23.73,23.21,23.82,22.86
59,24.60,24.96,23.73,23.21,23.73,22.51
61,24.60,25.04,23.73,23.21,23.73,22.86
63,24.60,25.04,23.73,23.21,23.73,22.86
65,24.60,25.13,23.73,23.21,23.82,22.86
67,24.60,25.22,23.73,23.21,23.73,22.77
69,24.60,25.13,23.73,23.21,23.73,22.77
71,24.60,25.13,23.73,23.21,23.82,22.77
73,24.60,25.22,23.73,23.29,23.73,22.77
75,24.60,25.31,23.73,23.21,23.82,22.77
77,24.60,25.31,23.73,23.29,23.73,22.77
79,24.60,25.31,23.73,23.29,23.82,22.86
81,24.69,25.40,23.73,23.29,23.73,22.68
83,24.69,25.48,23.73,23.29,23.73,22.60
85,24.69,25.48,23.73,23.29,23.73,22.68
87,24.69,25.48,23.73,23.29,23.73,22.68
89,24.69,25.57,23.73,23.29,23.73,22.68
91,24.69,25.66,23.73,23.29,23.82,22.68
93,24.69,25.66,23.73,23.29,23.82,22.68
95,24.69,25.66,23.73,23.29,23.82,22.68
97,24.69,25.75,23.73,23.29,23.82,22.68
99,24.69,25.75,23.73,23.29,23.82,22.68
101,24.69,25.84,23.73,23.29,23.82,22.68
103,24.69,25.84,23.73,23.29,23.82,22.60
105,24.69,25.93,23.73,23.29,23.73,22.77
108,24.69,25.93,23.73,23.29,23.82,22.68
110,24.69,26.02,23.73,23.29,23.82,22.42
112,24.78,26.02,23.73,23.29,23.73,22.51
114,24.69,26.02,23.73,23.38,23.73,22.68
116,24.78,26.10,23.82,23.29,23.73,22.60
118,24.78,26.10,23.82,23.29,23.82,22.60
120,24.78,26.19,23.82,23.29,23.73,22.60
122,24.78,26.19,23.73,23.38,23.73,22.60
124,24.78,26.28,23.82,23.38,23.73,22.60
126,24.78,26.28,23.82,23.38,23.82,22.68
128,24.78,26.37,23.82,23.38,23.73,22.68
130,24.78,26.37,23.82,23.38,23.82,22.60
132,24.78,26.46,23.82,23.38,23.73,22.60
134,24.87,26.46,23.82,23.38,23.82,22.60
136,24.87,26.55,23.82,23.38,23.73,22.60
138,24.87,26.55,23.82,23.38,23.82,22.60
140,24.87,26.55,23.82,23.38,23.82,22.60
142,24.87,26.64,23.82,23.38,23.82,22.51
144,24.87,26.73,23.90,23.38,23.82,22.60
146,24.87,26.73,23.90,23.38,23.90,22.60
148,24.96,26.73,23.90,23.38,23.73,22.60
150,24.96,26.82,23.90,23.38,23.82,22.60
152,24.96,26.91,23.90,23.47,23.82,22.60
154,24.96,26.91,23.90,23.38,23.82,22.60
156,24.96,26.91,23.90,23.47,23.73,22.60
158,24.96,26.99,23.90,23.38,23.82,22.51
160,24.96,26.99,23.90,23.47,23.82,22.51
162,25.04,27.08,23.99,23.38,23.82,22.51
165,25.04,27.08,23.99,23.47,24.08,22.51
167,25.04,27.17,23.99,23.47,23.82,22.51
169,25.04,27.17,23.99,23.47,23.82,22.60
171,25.04,27.26,23.99,23.47,23.82,22.60
173,25.04,27.26,23.99,23.47,23.82,22.51
175,25.13,27.35,23.99,23.55,23.82,22.51
177,25.13,27.35,23.99,23.47,23.90,22.60
179,25.13,27.44,23.99,23.47,23.90,22.51
181,25.13,27.44,24.08,23.55,23.73,22.51
183,25.13,27.44,24.08,23.55,23.82,22.60
185,25.13,27.53,24.08,23.55,23.82,22.51
187,25.22,27.62,24.08,23.55,23.82,22.51
189,25.22,27.62,24.08,23.55,23.64,22.51
191,25.22,27.62,24.08,23.55,23.90,22.51
193,25.22,27.71,24.08,23.55,23.82,22.60
195,25.22,27.71,24.08,23.55,23.90,22.68
197,25.22,27.80,24.17,23.55,23.90,22.60
199,25.31,27.80,24.17,23.55,23.90,22.68
201,25.31,27.89,24.17,23.64,23.90,22.68
203,25.31,27.89,24.17,23.64,23.90,22.60
205,25.31,27.98,24.17,23.64,23.99,22.51
207,25.31,27.98,24.17,23.64,23.90,22.60
209,25.40,28.07,24.17,23.64,23.90,22.51
211,25.40,28.07,24.17,23.64,23.90,22.60
213,25.40,28.07,24.25,23.64,23.82,22.68
215,25.40,28.16,24.25,23.64,23.90,22.60
217,25.48,28.16,24.25,23.64,23.90,22.60
219,25.48,28.25,24.25,23.64,23.90,22.60
221,25.48,28.25,24.25,23.64,23.90,22.51
224,25.48,28.34,24.25,23.73,23.90,22.60
226,25.48,28.34,24.25,23.73,23.90,22.60
228,25.57,28.43,24.25,23.73,23.99,22.51
230,25.57,28.43,24.34,23.73,23.90,22.51
232,25.57,28.52,24.34,23.73,23.90,22.51
234,25.57,28.52,24.34,23.73,23.99,22.60
236,25.66,28.61,24.34,23.73,23.99,22.51
238,25.66,28.61,24.34,23.73,23.90,22.60
240,25.66,28.61,24.34,23.82,23.55,22.51
242,25.66,28.71,24.34,23.82,23.82,22.60
244,25.66,28.71,24.43,23.82,23.99,22.60
246,25.75,28.80,24.43,23.82,24.08,22.60
248,25.75,28.80,24.43,23.82,23.99,22.68
250,25.75,28.89,24.43,23.82,24.08,22.60
