time_s,T1_C,T2_C,T3_C,T4_C,T5_C,T6_C
0,26.91,26.46,26.73,26.73,27.08,26.10
2,26.91,26.46,26.73,26.73,27.08,26.19
4,26.99,26.46,26.73,26.73,26.99,26.28
6,26.91,26.46,26.73,26.73,27.08,26.28
8,26.99,26.46,26.73,26.73,27.08,26.37
10,27.08,26.37,26.64,26.73,27.17,26.28
12,27.26,26.46,26.64,26.73,27.17,26.28
14,27.53,26.46,26.64,26.73,27.17,26.37
16,27.71,26.55,26.64,26.73,27.08,26.28
18,28.07,26.55,26.73,26.73,27.08,26.19
20,28.43,26.55,26.73,26.73,27.08,26.10
22,28.80,26.55,26.73,26.73,27.08,26.19
24,29.25,26.64,26.64,26.73,27.08,26.02
26,29.62,26.64,26.73,26.73,27.08,26.02
28,30.08,26.73,26.73,26.64,27.08,26.10
30,30.54,26.73,26.73,26.73,27.08,26.02
32,31.00,26.82,26.82,26.64,27.08,26.02
34,31.38,26.82,26.82,26.64,26.99,25.66
36,31.85,26.91,26.91,26.64,26.99,26.02
38,32.22,26.91,26.91,26.64,26.99,25.93
40,32.70,26.99,26.99,26.64,26.99,26.02
42,33.08,27.08,27.08,26.64,26.99,26.02
44,33.46,27.08,27.17,26.64,26.91,26.02
46,33.85,27.17,27.17,26.64,26.91,26.10
48,34.24,27.26,27.26,26.64,26.91,25.93
51,34.53,27.35,27.35,26.64,26.91,26.02
53,34.92,27.35,27.44,26.64,26.91,26.02
55,35.32,27.44,27.53,26.64,26.91,26.02
57,35.61,27.53,27.53,26.64,26.91,26.10
59,35.91,27.62,27.62,26.64,26.91,26.10
61,36.31,27.71,27.71,26.64,26.91,26.02
63,36.62,27.71,27.71,26.64,26.91,26.02
65,36.92,27.80,27.80,26.64,26.91,26.02
67,37.22,27.89,27.89,26.64,26.91,25.93
69,37.53,27.98,27.98,26.64,26.91,26.10
71,37.84,28.07,27.98,26.64,26.82,26.02
73,38.05,28.16,28.07,26.64,26.82,26.02
75,38.36,28.25,28.16,26.64,26.73,25.57
