time_s,T1_C,T2_C,T3_C,T4_C,T5_C,T6_C
246,23.73,26.10,22.68,22.51,22.60,21.56
248,23.82,26.19,22.68,22.51,22.68,21.56
250,23.82,26.19,22.77,22.51,22.68,21.56
252,23.82,26.28,22.77,22.51,22.68,21.56
254,23.82,26.28,22.77,22.51,22.60,21.56
256,23.90,26.28,22.77,22.51,22.68,21.64
258,23.90,26.37,22.77,22.51,22.68,21.64
260,23.90,26.37,22.86,22.60,22.68,21.47
262,23.90,26.46,22.86,22.60,22.68,21.04
264,23.99,26.46,22.86,22.60,22.68,21.47
266,23.99,26.46,22.86,22.60,22.68,21.64
268,23.99,26.55,22.86,22.60,22.77,21.64
270,23.99,26.55,22.86,22.60,22.77,21.56
272,24.08,26.64,22.94,22.60,22.77,21.64
274,24.08,26.64,22.94,22.60,22.77,21.64
276,24.08,26.73,22.94,22.68,22.77,21.64
278,24.08,26.73,22.94,22.68,22.68,21.56
281,24.17,26.82,22.94,22.68,22.77,21.73
283,24.17,26.82,22.94,22.68,22.68,21.56
285,24.17,26.82,22.94,22.68,22.77,21.64
287,24.17,26.91,23.03,22.68,22.77,21.64
289,24.17,26.91,23.03,22.68,22.77,21.82
291,24.25,26.99,23.12,22.77,22.77,21.64
293,24.25,26.99,23.03,22.77,22.77,21.56
295,24.25,26.99,23.12,22.77,22.77,21.56
297,24.34,27.08,23.12,22.77,22.86,21.56
299,24.34,27.08,23.12,22.77,22.86,21.56
301,24.34,27.17,23.12,22.77,22.86,21.56
303,24.43,27.17,23.12,22.77,22.86,21.56
305,24.43,27.17,23.12,22.86,22.86,21.56
307,24.43,27.26,23.12,22.86,22.86,21.47
309,24.43,27.26,23.21,22.86,22.60,21.21
311,24.43,27.26,23.21,22.86,22.86,21.56
313,24.52,27.35,23.21,22.86,22.86,21.56
315,24.52,27.35,23.21,22.86,22.86,21.56
317,24.52,27.44,23.12,22.86,22.86,21.64
319,24.60,27.44,23.29,22.86,22.86,21.64
321,24.60,27.53,23.29,22.86,22.86,21.47
323,24.60,27.53,23.29,22.94,22.94,21.56
325,24.60,27.53,23.29,22.94,22.86,21.56
327,24.69,27.62,23.29,22.94,22.94,21.56
329,24.69,27.62,23.38,22.94,22.94,21.56
331,24.69,27.71,23.38,22.94,22.94,21.56
333,24.78,27.71,23.38,22.94,22.94,21.56
335,24.78,27.80,23.38,22.94,23.03,21.56
338,24.78,27.80,23.38,23.03,22.94,21.56
340,24.87,27.80,23.47,23.03,22.94,21.47
342,24.87,27.89,23.47,23.03,22.94,21.56
344,24.87,27.89,23.47,23.03,22.94,21.47
346,24.87,27.89,23.47,23.03,23.03,21.47
348,24.96,27.89,23.47,23.03,23.03,21.56
350,24.96,27.98,23.47,23.03,23.03,21.38
352,24.96,27.98,23.55,23.03,23.03,21.56
354,24.96,28.07,23.55,23.12,23.03,21.56
356,25.04,28.07,23.55,23.12,22.86,21.64
358,25.04,28.16,23.55,23.12,22.94,21.64
360,25.04,28.16,23.64,23.12,23.03,21.56
362,25.04,28.16,23.55,23.12,23.03,21.64
364,25.13,28.25,23.64,23.12,23.03,21.56
366,25.13,28.25,23.64,23.12,23.12,21.56
368,25.13,28.34,23.64,23.21,23.03,21.56
370,25.13,28.34,23.64,23.12,23.12,21.47
372,25.22,28.34,23.73,23.21,23.12,21.47
374,25.22,28.43,23.73,23.21,23.12,21.56
376,25.22,28.43,23.73,23.21,23.21,21.47
378,25.22,28.43,23.73,23.21,23.21,21.47
380,25.31,28.52,23.73,23.29,23.21,21.47
382,25.31,28.52,23.82,23.29,23.12,21.56
384,25.31,28.52,23.82,23.29,23.12,21.56
386,25.31,28.61,23.82,23.29,23.12,21.56
388,25.40,28.61,23.82,23.29,23.21,21.56
390,25.40,28.61,23.82,23.38,23.21,21.56
392,25.40,28.71,23.82,23.29,23.21,21.47
395,25.48,28.71,23.90,23.38,23.21,21.56
397,25.48,28.80,23.90,23.38,23.21,21.56
399,25.48,28.80,23.90,23.29,23.21,21.56
401,25.57,28.80,23.90,23.38,23.21,21.47
403,25.57,28.89,23.99,23.38,23.21,21.56
405,25.57,28.89,23.99,23.38,23.21,21.64
407,25.57,28.98,23.99,23.38,23.29,21.56
409,25.57,28.98,23.99,23.47,23.29,21.64
411,25.66,28.98,23.99,23.38,23.21,21.64
413,25.66,29.07,24.08,23.47,23.21,21.56
415,25.66,29.07,24.08,23.47,23.29,21.64
417,25.75,29.07,24.08,23.47,23.21,21.56
419,25.75,29.16,24.08,23.47,23.29,21.47
421,25.75,29.16,24.17,23.47,23.21,21.73
423,25.75,29.25,24.08,23.55,23.29,21.47
425,25.84,29.25,24.17,23.47,23.29,21.64
427,25.84,29.25,24.17,23.55,23.38,21.56
429,25.93,29.25,24.17,23.55,23.38,21.56
431,25.93,29.34,24.25,23.55,23.12,21.56
433,25.93,29.34,24.25,23.55,23.21,21.64
435,25.93,29.43,24.25,23.55,23.38,21.47
437,25.93,29.43,24.25,23.55,23.29,21.56
439,26.02,29.43,24.25,23.55,23.38,21.64
441,26.02,29.53,24.34,23.64,23.38,21.64
443,26.02,29.53,24.34,23.64,23.38,21.64
445,26.10,29.53,24.34,23.64,23.38,21.73
447,26.10,29.53,24.34,23.64,23.38,21.64
449,26.10,29.62,24.34,23.64,23.38,21.64
452,26.10,29.62,24.43,23.64,23.38,21.64
454,26.19,29.71,24.43,23.64,23.47,21.64
456,26.19,29.71,24.43,23.73,23.47,21.56
458,26.19,29.80,24.43,23.73,23.47,21.56
460,26.28,29.80,24.43,23.73,23.47,21.73
462,26.28,29.80,24.52,23.73,23.47,21.47
464,26.28,29.80,24.52,23.73,23.47,21.73
466,26.37,29.89,24.52,23.73,23.47,21.64
468,26.37,29.89,24.60,23.73,23.47,21.56
470,26.37,29.89,24.52,23.82,23.55,21.56
472,26.37,29.99,24.60,23.82,23.55,21.64
474,26.37,29.99,24.60,23.82,23.55,21.99
476,26.46,29.99,24.69,23.82,23.55,21.82
478,26.46,30.08,24.60,23.82,23.55,21.47
480,26.46,30.08,24.69,23.82,23.55,21.56
482,26.46,30.08,24.52,23.82,23.55,21.56
484,26.55,30.17,24.69,23.90,23.55,21.73
486,26.55,30.17,24.69,23.90,23.55,21.64
488,26.55,30.17,24.78,23.90,23.55,21.64
490,26.64,30.26,24.78,23.90,23.55,21.64
492,26.64,30.26,24.78,23.90,23.64,21.73
494,26.64,30.26,24.78,23.90,23.64,21.73
496,26.64,30.35,24.78,23.99,23.64,21.73
498,26.73,30.35,24.87,23.90,23.64,21.73
500,26.73,30.35,24.87,23.99,23.64,21.73
502,26.73,30.45,24.87,23.99,23.64,21.73
504,26.73,30.45,24.87,23.99,23.64,21.73
506,26.82,30.45,24.96,23.99,23.55,21.73
509,26.82,30.54,24.96,23.99,23.64,21.64
511,26.82,30.54,24.96,23.99,23.64,21.73
513,26.82,30.63,24.96,23.99,23.64,21.73
515,26.91,30.54,24.96,23.99,23.64,21.73
517,26.91,30.63,24.96,23.99,23.64,21.56
519,26.91,30.63,25.04,24.08,23.64,21.64
521,26.91,30.72,25.04,24.08,23.64,21.64
523,26.99,30.72,25.04,24.08,23.73,21.64
525,26.99,30.72,25.04,24.08,23.29,21.64
527,26.99,30.72,25.13,24.08,23.82,21.64
529,27.08,30.82,25.13,24.08,23.73,21.73
531,27.08,30.82,25.13,24.17,23.73,21.73
533,27.08,30.82,25.13,24.17,23.73,21.73
535,27.08,30.82,25.22,24.17,23.73,21.73
537,27.17,30.91,25.22,24.17,23.73,21.64
539,27.17,30.91,25.22,24.17,23.82,21.64
541,27.17,31.00,25.22,24.17,23.82,21.64
543,27.17,31.00,25.22,24.17,23.82,21.64
545,27.26,31.00,25.31,24.17,23.73,21.73
547,27.26,31.00,25.31,24.25,23.82,21.64
549,27.26,31.10,25.31,24.25,23.82,21.64
551,27.26,31.10,25.31,24.25,23.82,21.64
553,27.35,31.10,25.31,24.25,23.82,21.64
555,27.35,31.19,25.40,24.25,23.82,21.73
557,27.35,31.19,25.40,24.25,23.82,21.73
559,27.35,31.28,25.40,24.25,23.82,21.64
561,27.44,31.28,25.40,24.25,23.90,21.64
563,27.44,31.28,25.48,24.34,23.82,21.64
565,27.44,31.28,25.48,24.34,23.90,21.82
568,27.44,31.28,25.48,24.34,23.90,21.64
570,27.53,31.38,25.48,24.34,23.90,21.73
572,27.53,31.38,25.57,24.34,23.90,21.64
574,27.53,31.38,25.57,24.34,23.90,21.64
576,27.53,31.38,25.57,24.34,23.90,21.64
578,27.62,31.47,25.57,24.34,23.90,21.64
580,27.62,31.47,25.57,24.34,23.90,21.64
582,27.62,31.66,25.57,24.43,23.99,21.64
584,27.62,31.47,25.66,24.43,24.08,21.73
586,27.71,31.56,25.66,24.43,23.90,21.73
588,27.71,31.66,25.57,24.43,23.90,21.73
590,27.71,31.66,25.66,24.43,23.99,21.73
