time_s,T1_C,T2_C,T3_C,T4_C,T5_C,T6_C
0,22.77,22.51,21.82,21.47,22.08,20.95
2,22.77,22.51,21.82,21.47,22.16,20.95
4,22.77,22.51,21.82,21.47,22.08,20.87
6,22.77,22.51,21.82,21.47,22.16,21.04
8,22.77,22.51,21.82,21.47,22.08,21.13
10,22.77,22.51,21.82,21.47,22.08,21.30
12,22.77,22.51,21.90,21.47,22.08,20.52
14,22.77,22.51,21.90,21.47,22.08,21.38
16,22.77,22.51,21.90,21.47,22.16,21.30
18,22.77,22.51,21.90,21.56,22.08,21.30
20,22.77,22.51,21.90,21.56,22.08,21.21
22,22.77,22.51,21.90,21.47,21.99,21.13
24,22.77,22.51,21.90,21.47,21.99,21.13
26,22.77,22.42,21.90,21.47,21.99,21.13
28,22.77,22.51,21.90,21.47,21.99,20.95
30,22.77,22.51,21.90,21.47,22.16,20.95
32,22.77,22.51,21.90,21.47,21.99,21.04
34,22.77,22.51,21.90,21.47,21.99,21.04
36,22.77,22.51,21.90,21.47,21.99,20.95
38,22.77,22.51,21.90,21.56,21.99,20.95
40,22.77,22.51,21.90,21.47,21.99,20.95
42,22.77,22.51,21.90,21.47,21.99,20.95
44,22.77,22.51,21.90,21.47,21.99,20.95
46,22.77,22.51,21.90,21.47,21.99,20.95
48,22.77,22.51,21.99,21.47,21.99,20.95
51,22.77,22.51,21.99,21.47,21.99,20.95
53,22.77,22.51,21.99,21.47,21.99,20.87
55,22.77,22.60,21.99,21.47,21.99,21.04
57,22.77,22.60,21.99,21.47,21.90,21.13
59,22.77,22.60,21.99,21.47,21.99,20.95
61,22.77,22.60,21.99,21.47,21.90,20.78
63,22.86,22.60,21.99,21.47,21.99,20.87
65,22.86,22.60,21.99,21.47,21.99,20.95
67,22.77,22.60,21.99,21.47,21.99,20.95
69,22.86,22.68,22.08,21.47,21.90,20.87
71,22.86,22.68,22.08,21.47,21.99,20.95
73,22.86,22.68,22.08,21.47,21.99,20.87
75,22.86,22.68,22.08,21.47,21.90,20.95
77,22.86,22.68,22.08,21.47,21.90,20.95
79,22.86,22.68,22.08,21.47,21.90,20.95
81,22.86,22.68,22.08,21.47,21.90,20.87
83,22.86,22.68,22.08,21.47,21.90,20.87
85,22.86,22.77,22.08,21.47,21.90,20.78
87,22.86,22.77,22.16,21.47,21.90,20.78
89,22.94,22.77,22.16,21.47,21.90,20.87
91,22.94,22.77,22.16,21.47,21.90,20.78
93,22.86,22.77,22.16,21.47,21.90,20.87
95,22.94,22.86,22.16,21.47,21.99,20.87
97,22.94,22.86,22.16,21.47,21.90,20.87
99,22.94,22.86,22.16,21.47,21.90,20.78
101,22.94,22.86,22.25,21.47,21.90,20.78
103,22.94,22.94,22.25,21.47,21.90,20.78
105,22.94,22.86,22.25,21.47,21.90,20.35
108,22.94,22.94,22.25,21.47,21.90,20.78
110,22.94,22.94,22.25,21.47,21.90,20.78
112,23.03,22.94,22.25,21.47,21.90,20.78
114,23.03,23.03,22.25,21.47,21.90,20.78
116,23.03,23.03,22.25,21.47,21.90,20.78
118,23.03,23.03,22.34,21.47,21.90,20.78
120,23.03,23.03,22.34,21.47,21.90,20.78
122,23.03,23.03,22.34,21.47,21.90,20.78
124,23.03,23.12,22.34,21.47,21.90,20.61
126,23.03,23.12,22.34,21.47,21.90,20.78
128,23.03,23.12,22.34,21.47,21.82,20.78
130,23.12,23.12,22.34,21.47,21.90,20.78
132,23.12,23.21,22.42,21.47,21.90,20.78
134,23.12,23.38,22.42,21.47,21.90,20.78
136,23.12,23.21,22.42,21.47,21.90,20.69
138,23.12,23.29,22.42,21.47,21.82,20.78
140,23.12,23.29,22.42,21.47,21.90,20.78
142,23.21,23.29,22.42,21.47,21.90,20.78
144,23.21,23.29,22.51,21.47,21.82,20.78
146,23.21,23.38,22.51,21.47,21.90,20.78
148,23.21,23.38,22.51,21.47,21.90,20.78
150,23.21,23.38,22.51,21.47,21.90,20.78
152,23.21,23.38,22.51,21.47,21.90,20.69
154,23.29,23.47,22.51,21.47,21.90,20.78
156,23.29,23.47,22.51,21.38,21.90,20.69
158,23.29,23.47,22.51,21.47,21.90,20.69
160,23.29,23.47,22.51,21.47,21.90,20.69
162,23.29,23.47,22.60,21.47,21.90,20.69
165,23.29,23.55,22.60,21.47,21.90,20.78
167,23.29,23.55,22.60,21.47,21.82,20.78
169,23.38,23.64,22.60,21.47,21.90,20.69
171,23.38,23.64,22.60,21.47,21.82,20.09
173,23.38,23.64,22.60,21.47,21.90,20.87
175,23.38,23.64,22.68,21.47,21.90,20.69
177,23.38,23.73,22.68,21.47,21.90,20.61
179,23.47,23.73,22.68,21.47,21.90,20.69
181,23.38,23.73,22.68,21.47,21.90,20.52
183,23.47,23.82,22.68,21.47,21.90,20.69
185,23.47,23.82,22.77,21.47,21.90,20.69
187,23.47,23.82,22.77,21.47,21.90,20.69
189,23.47,23.82,22.77,21.47,21.82,20.61
191,23.47,23.90,22.77,21.47,21.90,20.69
193,23.55,23.90,22.77,21.47,21.90,20.69
195,23.55,23.90,22.77,21.47,21.90,20.61
197,23.55,23.99,22.77,21.56,21.90,20.61
199,23.55,23.99,22.86,21.56,21.82,20.69
201,23.55,23.99,22.86,21.47,21.90,20.61
203,23.64,24.08,22.86,21.56,21.90,20.61
205,23.64,24.08,22.94,21.47,21.90,20.61
207,23.64,24.08,22.86,21.56,21.90,20.69
209,23.64,24.17,22.86,21.56,21.90,20.69
211,23.64,24.17,22.94,21.56,21.90,20.61
213,23.64,24.17,22.94,21.56,21.90,20.61
215,23.73,24.17,22.94,21.56,21.90,20.69
217,23.73,24.25,22.94,21.56,21.90,20.61
219,23.73,24.25,22.94,21.56,21.90,20.78
221,23.73,24.25,22.94,21.56,21.90,20.61
224,23.82,24.34,22.94,21.56,21.90,20.52
226,23.82,24.34,23.03,21.56,21.90,20.69
228,23.82,24.34,22.94,21.56,21.90,20.69
230,23.82,24.34,23.03,21.56,21.90,20.69
232,23.82,24.43,23.03,21.56,21.90,20.69
234,23.90,24.43,23.03,21.56,21.90,20.69
236,23.90,24.52,23.12,21.56,21.90,20.61
238,23.90,24.52,23.03,21.56,21.90,20.61
240,23.90,24.52,23.12,21.64,21.90,20.61
242,23.90,24.60,23.12,21.56,21.90,20.61
244,23.99,24.60,23.12,21.56,21.90,20.61
246,23.99,24.60,23.12,21.56,21.90,20.69
248,23.99,24.60,23.21,21.56,21.90,20.61
250,23.99,24.69,23.21,21.64,21.90,20.61
252,23.99,24.69,23.21,21.64,21.90,20.61
254,24.08,24.69,23.21,21.64,21.90,20.61
256,24.08,24.78,23.21,21.64,21.90,20.61
258,24.08,24.78,23.21,21.64,21.90,20.61
260,24.08,24.78,23.29,21.64,21.90,20.52
262,24.17,24.87,23.29,21.64,21.90,20.18
264,24.17,24.87,23.29,21.64,21.90,20.52
266,24.17,24.87,23.29,21.64,21.90,20.69
268,24.17,24.96,23.29,21.64,21.90,20.69
270,24.25,24.96,23.29,21.64,21.90,20.52
272,24.25,24.96,23.38,21.73,21.90,20.52
274,24.25,25.04,23.38,21.64,21.90,20.61
276,24.25,25.04,23.38,21.64,21.90,20.61
278,24.34,25.04,23.38,21.64,21.90,20.61
281,24.34,25.13,23.38,21.64,21.90,20.61
283,24.34,25.13,23.38,21.64,21.90,20.61
285,24.25,25.13,23.38,21.64,21.99,20.78
287,24.34,25.22,23.47,21.64,21.99,20.52
289,24.43,25.22,23.55,21.64,21.99,20.61
291,24.43,25.22,23.47,21.73,21.99,20.52
293,24.43,25.31,23.47,21.64,21.99,20.52
295,24.52,25.31,23.47,21.64,21.99,20.61
297,24.52,25.31,23.55,21.73,21.90,20.52
299,24.52,25.40,23.55,21.64,21.99,20.61
301,24.52,25.40,23.55,21.73,21.99,20.52
303,24.52,25.40,23.55,21.64,21.99,20.43
305,24.60,25.48,23.55,21.73,21.99,20.61
307,24.60,25.48,23.55,21.73,21.99,20.52
309,24.60,25.48,23.55,21.64,21.99,20.61
311,24.60,25.57,23.64,21.73,21.99,20.52
313,24.69,25.57,23.64,21.73,21.99,20.61
315,24.69,25.57,23.55,21.73,21.99,20.61
317,24.69,25.66,23.64,21.73,21.99,20.61
319,24.78,25.66,23.64,21.82,21.99,20.61
321,24.78,25.66,23.64,21.73,21.99,20.61
323,24.78,25.75,23.73,21.73,21.99,20.61
325,24.78,25.75,23.73,21.82,21.99,20.61
327,24.87,25.75,23.73,21.82,21.99,20.61
329,24.78,25.75,23.73,21.64,21.99,20.61
331,24.87,25.84,23.73,21.73,21.99,20.61
333,24.87,25.84,23.73,21.82,21.99,20.61
335,24.87,25.93,23.82,21.82,21.99,20.61
338,24.96,25.93,23.82,21.82,21.99,20.61
340,24.96,25.93,23.82,21.82,21.99,20.61
342,25.04,26.02,23.82,21.82,21.99,20.61
344,25.04,26.02,23.82,21.82,22.08,20.61
346,25.04,26.02,23.82,21.82,22.08,20.61
348,25.04,26.02,23.90,21.82,21.99,20.61
350,25.04,26.10,23.90,21.82,22.08,20.61
352,25.04,26.10,23.90,21.90,22.08,20.61
354,25.13,26.10,23.90,21.82,21.99,20.52
356,25.13,26.19,23.90,21.82,22.08,20.61
358,25.13,26.19,23.99,21.90,22.08,20.61
360,25.13,26.19,23.99,21.90,22.08,20.61
362,25.22,26.28,23.99,21.90,22.08,20.61
364,25.22,26.28,23.99,21.90,22.08,20.61
366,25.22,26.28,23.99,21.90,22.08,20.61
368,25.22,26.37,23.99,21.90,22.08,20.61
370,25.31,26.37,23.99,21.90,22.08,20.69
372,25.31,26.37,24.08,21.90,22.08,20.61
374,25.31,26.37,24.08,21.90,22.08,20.61
376,25.31,26.46,24.08,21.90,22.16,20.61
378,25.40,26.46,24.17,21.90,22.08,20.61
380,25.40,26.46,24.17,21.90,22.08,20.61
382,25.40,26.55,24.17,21.90,22.08,20.61
384,25.40,26.55,24.17,21.90,22.08,20.61
386,25.40,26.55,24.17,21.99,22.16,20.61
388,25.48,26.55,24.17,21.99,22.08,20.61
390,25.48,26.64,24.17,21.99,22.08,20.52
392,25.48,26.64,24.25,21.99,22.08,20.61
395,25.57,26.64,24.25,21.99,22.16,20.43
