time_s,T1_C,T2_C,T3_C,T4_C,T5_C,T6_C
0,23.21,23.03,22.25,21.90,22.51,21.99
2,23.21,23.03,22.25,21.90,22.51,22.08
4,23.21,23.12,22.25,21.90,22.60,21.99
6,23.21,23.03,22.25,21.90,22.60,21.99
8,23.21,23.03,22.25,21.90,22.60,21.90
10,23.21,23.03,22.25,21.90,22.60,21.99
12,23.21,23.03,22.25,21.90,22.60,21.99
14,23.21,23.03,22.25,21.90,22.60,21.99
16,23.21,23.03,22.25,21.90,22.60,22.08
18,23.21,23.03,22.25,21.90,22.60,22.08
20,23.21,23.12,22.25,21.90,22.60,21.99
22,23.21,23.03,22.25,21.99,22.60,21.82
24,23.29,23.03,22.25,21.90,22.60,21.82
26,23.21,23.12,22.34,21.99,22.60,21.90
28,23.29,23.03,22.25,21.90,22.60,21.90
30,23.29,23.12,22.25,21.99,22.60,21.82
32,23.29,23.03,22.25,21.99,22.60,21.82
34,23.29,23.12,22.34,21.90,22.60,21.82
36,23.29,23.12,22.34,21.99,22.60,21.82
38,23.29,23.12,22.34,21.99,22.68,21.82
40,23.29,23.12,22.34,21.99,22.60,21.82
42,23.29,23.12,22.34,21.99,22.60,21.82
44,23.29,23.12,22.34,21.99,22.60,21.82
46,23.21,23.12,22.34,21.99,22.60,21.82
48,23.29,23.12,22.34,21.99,22.60,21.82
51,23.29,23.12,22.42,21.99,22.77,21.82
53,23.29,23.12,22.34,21.99,22.60,21.73
55,23.29,23.12,22.42,21.99,22.68,21.82
57,23.29,23.21,22.42,21.99,22.68,21.82
59,23.29,23.21,22.42,21.99,22.68,21.73
61,23.29,23.21,22.42,22.08,22.60,21.73
63,23.29,23.21,22.42,21.99,22.68,21.73
65,23.29,23.21,22.42,21.99,22.68,21.73
67,23.29,23.21,22.42,21.99,22.68,21.73
69,23.38,23.29,22.42,21.99,22.60,21.73
71,23.29,23.29,22.51,21.99,22.68,21.73
73,23.38,23.29,22.51,21.99,22.68,21.73
75,23.38,23.29,22.51,22.08,22.68,21.82
77,23.38,23.29,22.51,22.08,22.68,21.73
79,23.38,23.38,22.51,22.08,22.68,21.73
81,23.38,23.38,22.51,22.08,22.68,21.82
83,23.38,23.38,22.60,22.08,22.68,21.64
85,23.38,23.38,22.60,22.08,22.68,21.82
87,23.38,23.38,22.60,22.08,22.77,21.82
89,23.38,23.47,22.60,22.08,22.68,21.90
91,23.47,23.47,22.60,22.08,22.77,21.56
93,23.47,23.47,22.60,22.08,22.77,21.82
95,23.47,23.47,22.60,22.08,22.77,21.82
97,23.47,23.47,22.68,22.08,22.77,21.73
99,23.47,23.55,22.68,22.08,22.77,21.73
101,23.47,23.55,22.68,22.08,22.77,21.73
103,23.47,23.55,22.68,22.08,22.77,21.82
105,23.47,23.55,22.68,22.08,22.77,21.82
108,23.55,23.55,22.68,22.08,22.77,21.82
110,23.47,23.64,22.77,22.08,22.77,21.73
112,23.55,23.64,22.77,22.08,22.77,21.73
114,23.55,23.64,22.77,22.16,22.68,21.82
116,23.55,23.64,22.77,22.08,22.77,21.73
