time_s,T1_C,T2_C,T3_C,T4_C,T5_C,T6_C
77,25.84,26.28,25.04,24.52,25.04,25.04
79,25.84,26.28,25.04,24.52,24.96,25.13
81,25.84,26.28,25.04,24.52,24.96,25.22
83,25.93,26.37,25.13,24.52,24.96,25.13
85,25.40,26.37,24.96,24.60,24.87,25.22
87,26.02,26.64,25.31,24.78,25.22,25.48
89,25.13,26.46,25.13,24.87,25.31,25.66
91,26.19,26.19,24.25,24.34,25.22,25.66
93,25.93,26.46,25.13,24.52,24.96,25.31
95,26.10,26.73,25.31,24.69,25.04,25.31
97,26.37,26.82,25.40,24.69,25.13,25.31
99,26.10,26.73,25.22,24.60,24.96,25.04
101,25.93,26.64,25.22,24.60,25.13,25.40
103,26.02,26.64,25.22,24.60,25.04,25.40
105,26.10,26.82,25.22,24.60,24.96,25.04
108,26.02,26.82,25.40,24.96,24.60,25.57
110,26.19,26.02,25.66,24.96,25.22,25.22
112,26.02,26.91,25.48,23.73,25.40,25.31
114,26.10,26.99,25.57,24.08,25.75,25.31
116,26.02,26.91,25.31,24.60,25.04,25.13
118,26.10,26.99,25.31,24.52,24.96,24.96
120,26.10,26.99,25.57,23.73,25.40,25.31
122,26.10,27.08,25.57,23.73,25.40,25.40
124,26.28,26.46,25.84,24.87,25.13,25.13
126,26.19,27.08,25.31,24.60,24.96,25.22
128,26.46,27.26,25.48,24.60,24.96,25.04
130,26.28,27.35,25.75,24.96,25.13,25.04
132,26.46,27.26,25.48,24.60,24.96,25.04
134,26.10,27.26,25.57,24.52,25.48,25.31
136,26.19,27.26,25.57,24.96,25.40,25.31
138,26.28,27.26,25.48,24.60,24.96,25.04
140,26.28,27.62,25.66,24.69,24.96,24.96
142,25.93,27.71,25.75,24.69,24.96,24.96
144,26.28,27.35,25.57,24.69,25.22,25.31
146,26.37,27.44,26.02,24.87,25.04,24.87
148,26.64,27.53,25.57,24.60,24.96,24.96
150,26.37,27.44,25.57,24.69,25.13,24.96
152,26.28,27.44,25.66,24.78,24.17,25.40
154,26.37,27.71,25.48,25.04,25.13,25.04
156,26.46,27.89,25.75,24.69,24.96,25.04
158,26.37,27.80,26.02,24.96,25.04,25.13
160,26.37,27.62,25.66,24.78,25.22,25.48
162,26.37,27.89,26.10,24.96,25.04,25.13
165,26.37,27.80,25.04,25.13,25.13,25.22
167,26.46,27.71,25.66,24.78,25.22,24.69
169,26.46,27.98,26.19,24.96,25.04,25.13
171,26.19,28.07,25.93,24.69,24.96,25.13
173,26.91,27.98,25.84,24.69,24.96,25.22
175,26.55,28.16,26.28,24.96,25.04,25.13
177,26.73,27.98,25.84,24.78,25.13,25.40
179,26.55,28.16,26.37,24.96,25.04,25.13
181,26.82,28.16,25.93,24.78,24.96,25.22
183,26.55,28.16,26.28,25.04,25.04,25.22
185,26.64,28.07,25.93,24.96,24.87,25.40
187,26.64,28.07,25.93,24.87,24.25,25.48
189,26.55,28.07,26.02,23.99,25.40,25.22
191,26.64,28.34,26.37,25.04,25.04,25.13
193,26.64,28.25,26.28,25.31,25.22,25.04
195,26.73,27.53,26.37,24.96,25.04,25.13
197,27.08,28.43,26.10,24.78,25.04,25.22
199,26.91,28.34,26.02,24.87,25.13,25.40
201,26.82,28.34,26.02,24.96,25.31,25.48
203,26.82,28.34,26.02,24.96,25.40,25.48
205,26.73,28.34,26.10,25.04,25.31,25.31
207,26.91,28.34,26.37,25.04,25.04,25.04
209,26.82,28.71,26.55,25.13,25.13,25.04
211,26.55,28.71,26.19,24.96,25.04,25.04
213,27.08,28.61,26.19,24.87,25.13,25.31
215,27.17,28.71,26.19,24.87,25.04,25.13
217,26.82,28.61,26.46,25.40,25.22,24.78
219,26.91,28.61,26.19,25.13,25.40,25.22
221,26.91,28.61,26.28,25.22,25.48,25.31
224,26.91,28.80,25.57,25.31,25.22,25.04
226,26.91,29.07,26.46,25.04,25.13,24.96
228,26.99,28.80,26.28,25.04,24.96,25.31
230,26.99,28.89,26.46,25.22,25.13,24.87
232,26.19,29.16,26.46,24.96,25.04,25.04
234,27.35,29.07,26.37,24.96,25.13,25.13
236,27.17,29.25,26.55,25.04,25.04,25.04
238,27.17,28.98,26.64,25.04,25.04,25.04
240,27.35,29.07,26.37,25.04,25.40,25.48
242,27.26,28.98,26.37,25.13,24.25,25.40
244,27.44,29.16,26.37,25.04,25.22,25.31
246,27.35,29.07,26.46,25.04,25.40,25.48
248,27.26,29.16,26.46,25.13,24.87,25.31
250,27.17,29.25,26.73,25.31,25.13,24.96
252,27.17,29.16,26.82,25.40,25.22,24.87
254,27.17,29.43,26.55,25.04,25.22,24.96
256,27.35,29.25,26.55,25.13,25.22,25.22
258,27.35,29.25,26.55,25.40,25.40,25.04
260,27.26,29.43,26.99,25.22,25.13,25.04
262,27.71,29.43,26.55,25.13,25.48,25.40
264,27.35,29.25,26.73,25.57,25.31,25.04
266,27.44,29.34,26.64,25.48,25.40,24.96
268,27.44,29.34,26.73,25.48,25.48,24.96
270,27.44,29.25,26.91,25.22,25.13,24.96
272,27.44,29.62,26.99,25.22,25.22,24.96
274,27.44,29.53,26.82,25.66,25.31,24.96
276,27.44,29.62,26.46,25.48,25.22,24.96
278,26.73,29.80,26.73,25.13,25.31,25.04
281,27.62,29.53,26.73,25.57,25.57,25.13
283,27.62,29.62,26.73,25.48,25.57,25.13
285,27.53,29.62,26.91,25.31,25.40,25.13
287,27.62,29.71,26.82,25.57,25.57,25.22
289,27.62,29.71,26.91,25.66,25.40,25.22
291,27.71,30.17,26.99,25.22,25.22,25.31
293,27.62,29.80,27.17,25.57,25.31,25.04
295,27.62,29.89,26.91,25.40,25.22,25.04
297,27.71,29.80,26.99,25.57,25.48,25.04
299,27.71,30.08,27.35,25.40,25.22,25.04
301,27.98,30.17,26.99,25.31,25.31,25.22
303,27.71,29.99,27.26,25.57,25.31,24.96
305,27.71,29.99,27.35,25.48,25.31,25.13
307,27.80,29.99,27.26,25.66,25.40,25.13
309,27.80,30.26,27.26,25.40,25.22,25.04
311,27.80,29.99,27.26,25.66,25.31,24.96
313,27.80,29.53,27.26,25.40,25.22,25.13
315,28.07,30.17,26.99,25.48,25.57,25.13
317,27.89,30.17,27.26,25.40,25.22,25.13
319,27.89,29.62,27.35,25.40,25.22,24.96
321,27.35,30.35,27.17,25.40,25.48,25.13
323,27.89,30.26,27.26,25.57,25.31,24.87
325,27.89,30.17,27.35,25.75,25.31,24.78
327,28.07,30.63,27.35,25.40,25.31,23.99
329,28.25,30.45,27.26,25.40,25.48,25.22
331,28.07,30.17,27.44,25.48,25.31,25.22
333,28.07,30.35,27.53,25.75,25.40,24.87
335,28.34,30.45,27.26,25.57,25.75,24.78
338,28.52,30.54,27.26,25.57,25.84,25.04
340,28.16,29.99,27.44,25.48,25.31,24.08
342,28.43,30.63,27.26,25.48,25.57,24.96
344,28.16,30.72,27.44,25.48,25.40,24.87
346,28.16,30.54,27.53,25.84,25.40,24.87
348,28.25,30.63,27.44,25.75,25.57,24.87
350,28.34,30.63,27.35,25.22,25.57,24.87
352,28.52,30.82,27.35,25.57,25.84,25.13
354,28.25,30.63,27.71,25.93,25.40,24.87
356,28.25,30.82,27.62,25.57,25.40,25.40
358,28.61,30.82,27.44,25.75,25.75,25.04
360,27.71,30.91,27.44,25.57,25.13,25.13
362,28.34,30.91,27.71,25.66,25.40,24.17
364,28.34,30.82,27.89,25.75,25.40,25.04
366,28.80,30.91,27.53,25.66,25.84,24.96
368,28.80,30.91,27.53,25.75,25.84,24.96
370,28.71,31.10,27.53,25.66,25.75,25.22
372,28.61,31.19,27.62,25.66,25.75,25.13
374,28.80,31.00,27.53,25.93,25.75,24.96
376,28.52,30.91,27.80,25.93,25.48,24.96
378,28.71,31.00,27.62,24.96,25.66,24.87
380,28.98,31.10,27.62,25.84,25.93,24.87
382,28.52,31.19,27.98,25.75,25.48,25.13
384,28.52,31.19,27.89,25.75,25.48,24.17
386,28.61,31.47,27.80,25.75,25.48,25.22
388,28.71,31.10,27.80,26.19,25.57,24.96
390,28.98,31.28,27.71,25.84,25.93,24.96
392,28.61,31.38,28.07,25.84,25.48,25.48
395,28.89,31.19,27.80,26.10,25.57,25.04
397,28.71,31.38,28.16,25.84,25.48,25.31
399,28.71,31.28,27.62,26.02,25.48,25.13
401,28.98,31.56,27.80,25.84,25.31,25.13
403,28.98,31.38,27.89,25.40,25.66,25.04
405,29.07,31.56,27.89,25.93,25.93,25.13
407,29.07,31.47,27.89,26.02,25.66,25.04
409,29.07,31.66,27.89,25.93,25.84,25.04
411,29.16,31.56,27.89,26.19,25.75,25.04
413,28.98,31.85,27.98,25.93,25.84,25.22
415,28.98,31.94,28.07,25.84,25.75,25.22
417,28.98,31.56,28.16,26.02,25.57,25.22
419,28.98,31.66,28.16,25.84,25.66,25.57
421,29.07,31.56,28.16,26.19,25.66,25.04
423,28.98,31.75,27.98,26.10,25.93,25.04
425,29.34,31.85,27.98,26.02,26.02,25.13
427,29.25,31.85,28.07,26.02,26.02,25.13
429,29.43,31.75,28.07,26.28,25.93,25.04
431,29.16,31.75,28.25,26.19,25.66,25.13
433,29.07,31.85,28.25,25.93,25.66,25.48
435,29.34,31.94,28.07,26.02,26.10,25.22
437,29.16,31.94,28.34,26.02,25.66,25.04
439,29.34,31.94,28.16,26.10,26.02,25.13
441,29.34,32.03,28.16,26.10,26.10,25.22
443,29.25,31.94,28.16,26.28,25.93,25.04
445,29.43,32.13,28.16,26.10,26.10,25.13
447,29.25,32.13,28.43,26.02,25.75,25.48
449,29.25,32.22,28.34,26.02,25.93,25.31
452,29.34,32.32,28.34,26.10,25.13,25.22
454,29.25,32.03,28.43,26.10,25.75,25.40
456,29.34,32.13,28.61,26.10,25.66,25.04
458,29.34,32.13,28.71,26.19,25.66,24.52
460,29.43,32.41,28.34,26.10,26.02,25.31
462,29.43,32.32,28.52,26.10,25.75,25.57
464,29.62,32.32,28.34,26.19,26.10,25.22
466,29.43,32.32,28.52,26.10,25.84,25.57
468,29.53,32.22,28.25,26.28,25.66,25.13
470,29.53,32.51,28.52,26.19,25.93,25.31
472,29.53,32.22,28.61,26.37,25.75,25.22
474,29.89,32.32,28.43,25.48,25.93,25.04
476,29.62,32.32,28.43,26.46,26.02,24.96
478,29.89,32.32,28.52,26.46,25.84,25.04
480,29.62,32.32,28.89,26.28,25.75,24.78
482,29.62,32.41,28.71,26.19,25.84,25.31
484,29.62,32.41,28.71,26.19,26.02,25.31
486,29.89,32.51,28.52,26.46,26.02,24.87
488,29.71,32.41,28.80,26.46,25.84,25.04
490,29.71,32.51,28.89,26.37,25.84,24.96
492,29.71,32.60,28.89,26.28,25.84,25.31
494,29.80,32.51,28.80,26.37,25.84,24.08
496,29.80,32.51,28.80,26.37,26.02,25.31
498,29.80,32.89,28.71,26.28,25.13,25.04
500,29.80,32.79,28.89,26.28,25.93,25.31
502,29.80,32.70,28.80,26.37,26.10,25.04
504,29.25,32.70,28.71,26.55,26.10,24.87
506,30.26,32.70,28.71,25.66,26.02,24.96
509,30.08,32.79,28.71,26.55,26.10,24.96
511,29.89,32.79,28.98,26.37,25.93,25.40
513,29.99,33.08,28.80,26.37,25.40,25.04
515,30.08,32.70,28.98,26.64,25.84,25.04
517,30.08,32.79,28.16,26.55,25.93,25.22
519,30.08,33.08,28.80,26.46,26.37,24.96
521,29.99,33.08,28.89,26.37,25.93,25.04
523,30.45,32.89,28.80,26.73,25.93,24.96
525,30.08,33.18,28.89,26.46,26.37,24.96
527,30.45,32.89,28.89,26.91,26.02,25.04
529,30.26,32.89,29.16,26.64,25.93,25.13
531,30.17,33.18,28.89,26.55,26.28,24.87
533,30.17,32.41,29.07,26.46,25.22,25.04
535,30.26,32.98,28.98,26.55,25.93,25.22
537,30.17,33.27,28.98,26.55,26.28,24.87
539,30.35,32.98,29.16,26.64,25.93,25.22
541,30.17,33.27,29.07,26.55,26.28,25.04
543,30.26,33.18,29.25,26.55,26.10,25.22
545,30.26,33.08,29.16,26.55,26.10,25.04
547,30.45,33.08,29.16,26.73,26.02,25.22
549,30.26,33.37,29.07,26.55,26.46,24.96
551,29.80,33.18,29.07,26.91,26.10,25.13
553,30.45,33.18,28.52,26.73,26.02,24.96
555,30.35,33.37,29.25,26.64,26.28,25.04
557,30.45,33.27,29.34,26.64,26.02,25.31
559,30.45,33.27,29.25,26.64,26.10,25.31
561,30.45,33.46,29.07,26.82,26.19,24.96
563,30.35,33.37,29.34,26.64,26.37,25.04
565,30.45,33.27,29.25,26.64,26.46,24.87
568,29.99,33.37,29.16,26.99,26.10,24.96
570,30.45,33.46,29.34,26.64,25.31,25.04
572,30.54,33.46,29.25,26.99,26.10,24.96
574,30.63,33.37,28.89,26.73,26.10,25.31
576,30.72,33.37,28.61,26.82,26.10,25.40
578,30.63,33.46,29.62,26.73,26.28,25.04
580,30.63,33.75,29.25,26.91,26.28,24.78
582,30.63,33.66,29.25,26.91,26.28,24.78
584,30.72,33.46,29.53,26.82,26.19,25.31
586,30.63,33.75,29.34,26.82,26.55,24.87
588,30.63,33.66,29.53,26.73,26.37,24.96
590,30.63,33.85,29.34,26.91,26.37,24.87
592,30.72,33.56,29.43,26.82,26.55,24.96
594,30.82,33.56,29.43,26.82,26.19,25.31
596,30.72,33.75,29.53,26.82,25.75,24.87
598,30.82,33.75,29.71,26.82,26.28,25.04
600,30.91,33.85,29.43,26.10,26.37,24.78
602,30.82,33.85,29.53,26.82,26.28,24.87
604,30.91,33.85,29.43,27.17,26.28,24.78
606,31.00,33.95,29.43,26.99,26.28,24.78
608,30.82,34.04,29.53,26.99,26.37,24.69
610,31.19,33.75,29.62,27.08,26.19,24.17
612,31.10,33.85,29.62,26.99,26.19,25.13
614,30.72,33.85,29.53,27.26,26.28,24.96
616,31.00,33.85,29.53,26.99,26.28,25.13
618,31.00,33.95,29.89,26.91,26.37,24.78
620,31.10,33.85,29.16,26.99,26.28,25.13
622,31.19,33.95,29.62,27.35,26.28,24.87
625,31.19,33.95,29.71,27.17,26.19,25.22
627,31.00,34.24,29.62,27.08,26.46,24.87
629,31.19,34.04,29.80,26.99,26.28,25.13
631,31.10,34.04,29.80,26.99,25.75,24.96
633,31.28,34.04,29.71,27.26,26.28,25.31
635,31.38,34.04,29.89,27.17,26.28,25.22
637,31.10,34.14,29.80,26.99,26.55,24.87
639,31.47,34.04,29.80,27.17,26.28,25.22
641,31.10,34.43,29.71,27.17,26.46,24.78
643,31.19,34.33,29.80,27.08,26.46,24.87
645,31.19,34.33,29.80,27.35,26.37,24.87
647,31.19,34.43,29.80,27.17,26.46,24.78
649,31.28,34.33,29.80,27.35,26.37,24.78
651,30.72,34.24,29.89,27.35,26.37,25.22
653,31.38,34.33,29.80,26.73,26.37,24.87
655,31.56,34.24,29.99,27.17,26.37,25.22
657,31.28,34.53,29.89,27.35,26.46,24.96
659,31.47,34.24,30.26,27.08,26.64,25.04
661,31.38,34.43,29.89,27.35,26.64,24.87
663,31.56,34.33,29.89,27.53,26.46,25.04
665,31.56,34.43,29.99,27.53,26.46,25.13
667,31.66,34.33,29.43,27.26,26.46,25.22
669,31.47,34.53,29.99,27.44,26.55,24.96
671,31.56,34.33,30.26,27.17,26.55,25.13
673,31.47,34.63,29.99,27.26,26.64,24.87
675,31.56,34.43,30.26,27.17,26.73,25.04
677,31.75,34.43,30.26,27.35,26.46,25.31
679,31.85,34.43,30.17,27.35,26.46,25.40
682,31.47,34.63,30.08,27.26,26.73,24.87
684,31.56,34.53,30.17,27.26,26.73,24.87
686,31.66,34.53,30.45,27.26,26.55,25.13
688,31.56,34.82,30.08,27.53,26.64,24.87
690,31.66,34.73,30.08,26.64,26.55,24.96
692,31.94,34.53,30.35,27.35,26.55,25.40
694,31.75,34.63,30.17,27.62,26.55,24.08
696,31.66,34.73,30.26,27.26,26.99,24.87
698,31.75,34.73,30.17,27.62,26.46,25.13
700,31.85,34.63,30.54,27.35,26.82,25.13
702,31.66,34.82,30.26,27.35,26.82,24.96
704,32.03,34.63,30.35,27.44,26.55,25.22
706,31.75,34.82,30.35,27.35,26.82,25.04
708,31.85,34.73,30.26,27.53,26.46,25.48
710,31.94,34.82,30.26,27.62,26.46,25.13
712,31.85,35.02,30.26,26.73,26.55,25.13
714,32.03,34.73,30.63,27.35,26.73,25.13
716,32.03,34.73,30.63,27.44,26.82,25.13
718,31.85,35.02,30.35,27.62,26.55,24.96
720,31.94,34.92,30.35,27.80,26.55,24.69
722,31.94,34.92,30.45,27.44,26.91,24.96
724,31.94,34.92,30.35,27.62,26.55,25.40
726,32.03,34.92,30.35,27.71,26.55,25.04
728,31.47,34.92,30.45,27.62,26.55,25.40
730,31.94,35.22,30.35,27.62,26.64,24.96
732,32.22,34.92,30.72,27.44,26.82,25.04
734,32.03,35.02,30.54,27.44,26.99,24.96
736,32.22,35.02,30.82,27.44,26.82,24.69
739,32.13,35.12,30.45,27.80,26.55,25.48
741,32.32,35.12,30.63,27.62,26.64,25.13
743,32.22,35.02,30.82,27.53,26.91,25.04
745,32.13,35.12,30.63,27.53,26.99,25.04
747,32.03,34.63,30.54,27.62,26.73,25.04
749,32.13,35.22,30.63,27.53,26.91,24.96
751,32.41,35.12,30.82,27.62,26.73,25.13
753,32.13,35.22,30.54,27.80,26.73,24.87
755,32.22,35.32,30.54,27.89,26.64,24.69
757,32.41,35.12,30.82,27.62,26.91,24.96
759,32.22,35.22,30.82,27.53,27.08,24.87
761,32.22,35.42,30.54,27.71,26.64,25.31
763,32.41,35.22,30.82,27.62,26.73,25.13
765,32.41,35.22,31.00,27.62,26.82,25.04
767,32.41,35.32,30.91,27.62,26.64,24.96
769,32.60,35.32,30.82,27.71,26.82,25.04
771,32.32,35.42,30.63,27.80,26.73,25.22
773,32.41,35.32,31.00,27.62,26.37,24.87
775,32.32,35.42,30.82,27.71,26.99,24.87
777,32.60,35.32,30.82,27.71,26.82,25.31
779,32.41,35.42,30.82,27.71,26.99,24.87
781,32.32,35.61,30.72,27.62,26.73,25.13
783,32.41,35.42,30.91,27.71,27.17,24.96
785,32.13,35.42,30.91,27.80,26.82,25.13
787,32.51,35.42,31.00,27.71,26.82,24.96
789,32.60,35.42,31.00,27.71,26.99,25.04
791,32.41,35.71,30.72,27.98,26.82,25.04
793,32.51,35.51,30.91,27.89,26.82,25.22
796,32.41,35.81,30.82,27.98,26.82,25.13
798,32.51,35.71,30.82,27.98,26.82,25.13
800,32.60,35.61,31.00,27.80,27.17,24.87
802,32.22,35.61,31.10,27.89,26.91,25.13
804,32.51,35.51,30.91,27.89,26.91,24.87
806,32.89,35.51,30.35,27.80,26.91,24.96
808,32.89,35.51,31.10,27.80,26.99,24.87
810,32.70,35.71,31.10,27.80,27.17,24.87
812,32.70,35.71,31.00,27.98,26.73,25.22
814,32.60,35.91,30.91,28.16,26.82,24.43
816,32.60,35.61,31.00,27.98,26.99,24.96
818,32.98,35.71,30.35,27.89,26.99,25.04
820,32.89,35.71,30.54,27.89,26.99,24.87
822,32.70,35.71,31.19,27.89,27.26,24.87
824,32.79,35.71,31.19,27.89,27.26,24.87
826,32.22,35.81,31.19,27.98,26.91,25.04
828,32.89,35.81,31.10,28.07,26.91,25.22
830,32.70,36.01,31.00,28.16,26.91,25.04
832,32.89,35.81,31.28,27.89,27.17,24.87
834,32.79,35.81,31.19,27.98,26.82,25.13
836,32.79,35.81,31.10,28.07,26.91,24.87
838,32.79,36.01,31.19,27.98,27.08,24.87
840,32.89,35.91,31.10,28.16,26.91,25.31
842,32.89,35.91,31.19,27.89,27.08,24.78
844,32.79,35.81,31.10,28.16,26.99,24.96
846,32.89,35.91,31.28,27.98,27.26,24.87
848,32.98,35.91,31.56,27.98,27.26,24.96
850,32.89,36.01,31.19,28.34,26.91,24.17
852,32.89,36.11,31.19,28.34,26.91,25.31
855,33.08,36.01,31.28,28.07,26.99,25.04
857,32.89,36.11,31.19,28.43,26.91,24.96
859,33.08,36.01,31.38,28.07,26.99,25.04
861,32.98,36.11,31.28,28.07,27.17,24.87
863,33.18,36.01,31.56,27.98,26.73,24.87
865,33.08,36.01,31.47,27.98,27.35,24.87
867,32.98,36.31,31.28,28.25,26.91,25.22
869,32.60,36.11,31.47,28.07,27.08,24.96
871,33.08,36.11,31.47,28.07,27.17,24.87
873,33.08,36.31,31.28,28.25,26.99,25.31
875,33.08,36.31,31.38,28.16,27.17,24.96
877,33.08,36.21,31.28,28.34,26.99,25.40
879,32.79,36.11,31.56,28.16,27.17,25.04
881,33.18,36.21,31.38,28.25,26.99,25.31
883,33.08,36.21,31.47,28.16,27.08,25.04
885,33.27,36.21,31.66,28.07,27.44,24.87
887,33.18,36.21,31.47,28.25,26.99,25.22
889,33.18,36.41,31.38,28.43,26.99,25.31
891,32.98,36.21,31.66,28.16,27.08,25.04
893,33.46,36.31,31.56,28.16,27.26,24.96
895,33.27,36.31,31.56,28.16,27.35,24.87
897,32.98,36.31,31.56,28.25,27.08,25.04
899,33.46,36.31,31.75,28.07,27.08,24.87
901,33.46,36.31,31.56,28.25,27.08,25.04
903,33.37,36.41,31.47,28.52,26.99,25.31
905,33.37,36.41,31.56,28.34,26.99,25.22
907,33.56,36.41,31.85,28.16,27.17,24.87
909,33.56,36.41,31.56,28.34,27.08,25.04
912,33.27,36.41,31.66,28.34,27.17,25.04
914,33.37,36.51,31.56,28.25,27.26,24.87
916,33.37,36.41,31.75,28.25,27.26,24.96
918,33.46,36.41,31.75,28.25,27.26,24.96
920,33.56,36.51,31.00,28.25,27.35,25.04
922,33.66,36.41,31.47,28.25,27.44,24.96
924,33.75,36.41,31.85,28.25,26.55,24.96
926,32.98,36.51,31.75,28.34,27.26,25.04
928,33.46,36.62,31.66,28.43,27.17,25.22
930,33.46,36.41,31.66,28.52,27.17,25.22
932,33.46,36.72,31.66,28.61,27.08,25.40
934,33.46,36.62,31.66,28.52,27.26,25.13
936,33.75,36.62,32.03,28.25,27.08,24.96
938,33.56,36.82,31.75,28.43,27.35,25.04
940,33.56,36.72,31.75,28.43,27.35,25.13
942,33.56,36.51,31.75,28.61,27.17,25.22
944,33.66,36.62,31.85,28.34,27.44,24.87
946,33.56,36.51,31.75,28.52,27.26,25.04
948,33.75,36.72,31.94,28.34,27.53,24.87
950,33.66,36.82,31.85,28.43,27.26,25.04
952,33.66,36.82,31.75,28.61,27.26,25.13
954,33.56,36.82,31.75,28.61,27.26,25.22
956,33.66,36.92,31.75,28.34,27.26,25.31
958,33.66,36.82,31.94,28.43,27.44,24.87
960,33.95,36.72,31.75,28.43,27.26,24.87
962,33.95,36.72,32.13,28.43,27.08,24.87
964,33.66,36.92,31.85,28.80,27.17,25.22
966,33.75,36.92,31.94,28.52,27.35,24.87
969,33.75,36.92,31.94,28.52,27.44,24.87
971,33.85,36.82,32.13,28.43,27.62,24.78
973,33.75,36.92,31.94,28.52,27.44,24.87
975,34.04,36.82,32.13,28.43,26.55,24.96
977,33.75,36.92,32.13,28.52,27.35,25.04
979,33.75,37.12,31.94,28.52,27.26,24.17
981,33.75,36.92,32.13,28.52,27.35,24.96
983,33.46,36.92,32.13,28.52,27.44,24.96
985,33.95,36.92,32.22,28.43,27.71,24.78
987,33.18,36.92,32.03,28.52,27.53,25.04
989,34.14,36.92,31.66,28.52,26.64,24.96
991,33.85,37.12,31.94,28.71,27.26,25.22
993,33.85,37.22,31.94,27.89,27.26,25.22
995,33.85,37.22,31.94,28.89,27.26,25.40
997,33.85,37.22,32.03,28.89,27.35,25.22
999,33.56,37.02,32.03,28.52,27.53,24.96
1001,33.85,37.02,32.03,28.80,27.35,25.22
1003,33.85,36.92,32.03,28.61,27.35,25.31
1005,33.95,37.22,32.03,28.80,27.26,25.22
1007,33.95,37.33,32.13,28.80,27.35,25.04
1009,33.95,37.12,32.32,28.61,27.53,24.08
1011,33.95,37.12,32.03,28.80,27.26,25.13
1013,34.14,37.12,32.22,28.52,27.62,24.87
1015,34.24,37.12,32.32,28.61,27.53,24.96
1017,34.14,37.12,32.22,28.61,27.44,24.96
1019,34.04,37.22,32.22,28.80,27.35,25.13
1021,34.04,37.43,32.13,28.98,27.35,25.31
1023,34.33,37.12,32.41,28.61,27.71,24.87
1026,34.14,37.22,32.13,28.61,27.44,24.96
1028,34.33,37.22,32.51,28.61,27.80,24.96
1030,34.04,37.43,32.22,28.98,27.35,25.31
1032,34.24,37.22,32.32,28.71,27.53,24.17
1034,34.14,37.33,32.22,28.80,27.44,25.13
1036,34.33,37.33,32.41,28.71,27.62,24.96
1038,34.43,37.33,32.51,28.61,27.80,24.96
1040,34.14,37.12,32.22,28.89,27.44,25.22
1042,34.14,36.92,32.22,28.07,27.44,25.57
1044,34.24,37.33,31.85,28.71,27.62,24.96
1046,34.24,37.43,32.32,28.80,27.44,25.04
1048,34.24,37.53,32.22,28.89,27.44,25.04
1050,34.33,37.43,32.41,28.80,27.53,25.04
1052,34.14,37.43,32.32,28.80,27.62,24.87
1054,34.24,37.63,32.32,28.89,27.44,24.43
1056,34.24,37.43,32.32,28.89,27.44,25.13
1058,34.43,37.43,32.60,28.71,27.71,24.78
1060,34.33,37.53,32.32,28.89,27.44,25.04
1062,34.43,37.43,32.51,28.80,27.62,24.87
1064,34.24,37.63,32.32,28.98,27.53,25.04
1066,34.33,37.53,32.41,28.98,27.53,24.96
1068,34.33,37.22,32.41,28.98,27.53,25.13
1070,34.33,37.63,32.41,29.16,27.44,25.22
1072,34.43,37.53,32.51,28.89,27.53,24.96
1074,34.43,37.53,32.51,28.80,27.62,24.87
1076,34.53,37.53,32.70,28.80,27.71,24.96
1078,34.33,37.74,32.41,29.07,27.44,25.22
1080,34.53,37.63,32.60,28.89,27.62,24.96
1083,34.43,37.84,32.41,29.16,27.53,25.40
1085,34.63,37.63,32.70,28.89,27.71,24.96
