time_s,T1_C,T2_C,T3_C,T4_C,T5_C,T6_C
152,29.53,30.63,29.71,27.89,27.89,26.91
154,29.71,30.72,29.25,27.98,28.52,26.82
156,29.80,31.10,29.43,27.89,28.34,26.82
158,29.89,30.72,29.43,28.25,28.16,26.73
160,29.71,30.91,29.89,27.98,27.98,26.99
162,29.71,30.82,29.71,28.16,28.07,26.73
165,29.71,31.19,29.80,27.98,28.07,25.66
167,29.80,30.82,29.71,28.25,28.07,26.73
169,30.26,31.10,29.62,28.34,28.34,26.73
171,29.80,31.28,30.08,27.98,28.07,26.91
173,30.17,31.28,29.62,28.07,28.80,26.82
175,29.25,31.28,29.71,28.16,28.61,26.82
177,29.99,31.38,29.89,27.98,28.25,27.17
179,30.08,31.75,29.89,27.98,28.43,26.99
181,29.99,31.28,29.89,28.25,28.07,26.82
183,30.45,31.47,29.80,28.34,28.34,26.64
185,30.17,31.38,30.17,28.34,28.07,26.82
187,30.08,31.66,30.17,28.07,28.25,27.08
189,30.17,31.56,30.35,28.16,28.07,25.66
191,30.17,31.85,30.26,28.07,28.16,27.26
193,30.26,31.66,30.26,28.34,27.89,26.64
195,30.63,31.75,30.08,28.43,28.43,26.64
197,30.26,31.85,30.63,28.16,28.16,25.57
199,30.45,31.75,30.35,28.43,28.16,26.64
201,30.82,31.85,30.26,28.71,28.25,26.55
203,30.63,31.85,30.45,28.52,28.16,26.64
205,30.45,31.94,30.72,28.25,28.16,26.73
207,30.54,31.94,29.62,28.34,28.16,27.08
209,30.54,32.22,30.63,28.25,28.25,27.08
211,30.82,32.22,30.35,28.61,28.43,26.64
213,31.10,32.22,30.45,28.80,28.25,26.73
215,31.10,32.32,30.45,28.61,28.25,26.64
217,30.82,32.22,29.99,28.43,28.16,27.17
219,30.82,32.79,30.54,28.34,28.80,26.73
221,30.91,32.32,30.82,28.52,28.16,27.17
224,31.00,32.51,30.54,28.71,28.43,26.55
226,31.00,32.51,29.89,28.52,28.25,26.02
228,31.28,32.51,30.82,28.80,28.25,26.82
230,31.19,32.79,30.72,28.71,28.43,26.64
232,31.47,32.70,30.82,28.89,28.25,26.82
234,31.00,32.89,31.10,28.43,28.61,26.82
236,31.10,33.18,30.82,28.61,28.61,26.99
238,31.28,32.89,30.91,28.43,28.34,26.64
240,31.19,33.18,30.91,28.80,28.52,26.64
242,31.66,32.89,31.10,28.89,28.25,26.91
244,31.56,32.89,31.28,28.71,28.25,26.10
246,31.38,32.98,30.35,28.71,28.34,27.17
248,31.47,33.27,31.10,28.89,28.43,26.64
250,31.38,33.56,31.10,28.71,28.71,26.64
252,31.47,33.18,31.66,28.61,28.52,26.55
254,31.66,33.18,30.72,28.71,28.34,27.26
256,31.47,32.60,31.38,28.61,28.98,26.64
258,31.47,33.46,31.47,28.61,28.43,26.82
260,31.75,33.37,30.82,28.80,28.43,27.26
262,31.66,33.75,31.38,28.89,28.61,26.64
264,31.85,33.66,31.38,27.89,28.43,26.73
266,31.85,33.46,31.56,28.80,28.43,27.17
268,32.03,33.56,31.66,28.89,28.43,27.26
270,31.75,34.04,31.47,28.98,28.61,26.73
272,31.75,33.66,31.56,28.89,28.80,26.73
274,31.85,34.14,31.56,28.98,28.61,26.64
276,31.85,33.37,31.66,28.89,28.80,26.55
278,32.41,33.75,31.85,28.98,28.43,27.44
281,32.13,33.95,32.13,28.89,28.71,26.82
283,32.03,34.43,31.75,29.16,28.61,26.91
285,32.32,34.04,32.32,28.89,28.71,26.91
287,32.13,34.24,32.03,28.89,28.98,26.73
289,32.60,34.14,32.13,29.07,28.52,27.17
291,32.22,33.75,31.94,28.98,28.80,26.82
293,32.51,34.14,31.56,29.07,28.61,27.17
295,32.60,34.24,32.22,29.07,28.52,27.17
297,32.32,34.43,32.13,28.98,29.07,26.82
299,32.51,34.33,32.41,28.98,28.80,26.82
301,32.89,34.43,32.22,29.25,28.43,27.17
303,32.51,34.82,32.13,28.16,28.61,26.73
305,32.79,34.63,32.22,29.43,28.52,25.75
307,32.70,34.63,32.60,29.07,27.71,26.55
309,32.60,34.24,32.32,29.25,28.80,26.46
311,32.89,34.63,32.32,29.16,28.71,26.82
313,32.70,35.02,32.32,29.43,28.61,26.82
315,32.70,34.24,32.41,29.25,28.80,26.55
317,33.08,34.92,32.41,29.53,28.61,26.19
319,32.89,34.92,32.79,29.16,28.25,26.64
321,33.37,34.92,32.70,29.25,28.61,26.99
323,33.27,35.02,32.60,29.53,28.61,26.99
325,32.98,35.32,32.70,29.34,28.98,26.73
327,33.18,35.12,32.70,29.53,28.61,27.08
329,33.18,35.12,32.79,29.62,28.71,27.17
331,33.27,35.32,32.70,29.80,28.71,26.02
333,33.18,35.42,32.70,29.89,28.71,27.08
335,33.56,35.32,32.41,29.43,28.89,26.91
338,32.70,35.32,32.98,29.53,28.80,27.08
340,33.46,35.32,33.08,29.34,29.25,26.73
342,33.37,35.51,33.08,29.43,29.25,26.82
344,33.66,35.42,33.37,29.43,27.89,26.82
346,33.75,35.51,33.27,29.43,29.07,26.82
348,33.66,35.51,33.46,29.43,27.98,26.64
350,33.56,35.91,33.18,29.53,28.98,26.64
352,33.56,35.61,33.27,29.53,28.80,26.99
354,33.66,35.81,33.27,29.71,29.07,26.73
356,33.66,36.01,33.27,29.62,28.89,26.82
358,33.85,35.81,33.46,29.53,29.34,26.73
360,33.75,35.81,33.46,29.62,28.89,26.91
362,33.85,36.01,33.37,29.71,29.07,26.73
364,34.24,35.81,32.98,29.62,29.07,26.82
366,33.95,36.11,33.46,29.71,29.16,26.73
368,33.95,36.11,33.37,29.99,28.89,27.17
370,34.14,36.01,33.66,29.62,29.34,26.82
372,34.24,36.11,33.75,29.71,29.34,26.73
374,34.24,36.11,33.66,29.80,28.98,26.82
376,34.33,36.21,33.75,29.80,29.07,26.99
378,34.24,36.31,33.66,29.80,29.07,26.82
380,34.14,36.31,32.98,29.80,29.25,26.82
382,34.24,36.11,33.66,30.08,28.98,27.17
384,34.33,36.72,33.66,30.17,28.98,27.26
386,34.33,36.72,33.66,30.26,28.98,27.17
388,34.43,36.72,33.75,30.17,28.98,27.26
390,34.53,36.62,33.85,30.08,29.07,26.99
392,34.43,36.72,33.85,29.80,28.98,26.10
395,34.92,36.62,34.24,29.89,29.53,26.73
397,34.53,36.92,33.85,30.26,28.98,26.99
399,34.73,36.72,34.04,29.99,29.34,26.82
401,34.92,36.72,34.24,29.99,29.34,26.73
403,34.82,36.92,34.04,30.17,29.07,26.82
405,34.73,37.12,34.04,29.62,29.07,26.64
407,34.92,37.02,34.24,30.08,29.16,26.73
409,35.22,36.92,34.43,30.08,29.53,26.55
411,34.92,36.92,34.14,30.26,29.07,26.99
413,35.02,37.12,34.24,30.35,29.25,26.73
415,35.42,37.02,34.63,30.08,29.62,26.64
417,35.42,37.12,34.63,30.17,29.62,26.64
419,35.42,37.22,34.63,30.17,29.62,26.64
421,35.12,37.63,34.33,30.63,29.16,27.17
423,35.42,37.33,34.63,30.17,29.43,26.73
425,35.22,37.63,34.43,30.63,29.25,27.08
427,35.51,37.33,34.73,30.26,29.53,26.73
429,35.32,37.43,34.53,30.72,29.25,27.08
431,35.42,37.74,34.53,30.63,29.25,27.17
433,35.51,37.53,34.92,30.26,29.71,26.64
435,35.42,37.94,34.53,30.72,29.25,27.62
437,35.61,37.63,34.04,30.35,29.07,26.82
439,35.81,37.63,35.02,30.35,29.62,26.73
441,35.61,38.05,34.73,30.72,29.34,27.08
443,35.81,37.74,35.02,30.35,29.62,26.73
445,35.81,37.94,34.82,30.54,29.53,26.73
447,35.71,37.94,34.82,30.63,29.53,26.99
449,36.01,37.94,35.02,30.45,29.53,26.64
452,35.81,38.15,34.92,30.72,29.34,26.99
454,36.01,38.05,35.12,30.54,29.53,26.82
456,35.91,37.33,34.92,29.80,29.34,27.08
458,35.91,38.36,35.02,30.82,29.43,26.99
460,36.11,38.15,35.22,30.63,29.43,26.91
462,36.11,38.25,35.22,30.63,29.71,26.82
464,36.41,38.25,35.32,30.63,29.62,27.08
466,36.11,38.46,35.12,30.72,29.53,26.82
468,36.21,38.36,35.32,30.63,28.71,26.64
470,36.21,38.36,35.51,30.63,29.80,26.73
472,36.21,38.67,35.22,30.91,29.53,26.82
474,36.51,38.46,35.61,30.72,29.62,26.73
476,36.41,38.57,35.42,30.72,29.80,26.64
478,36.41,38.57,35.42,31.19,29.43,27.08
480,36.62,38.67,35.51,30.91,29.62,27.08
482,36.41,38.88,35.51,30.91,29.62,26.82
484,36.92,38.67,35.81,30.82,29.71,26.82
486,36.62,38.57,35.51,31.28,29.53,27.08
488,36.62,38.88,35.71,30.91,29.25,26.82
490,36.62,38.88,36.01,30.82,29.80,26.73
492,36.92,38.88,35.91,30.91,29.71,26.91
494,36.51,38.88,35.91,30.91,29.71,26.99
496,36.92,38.98,36.01,30.91,29.89,26.73
498,37.02,38.98,36.11,30.91,29.89,26.82
500,36.92,38.98,35.71,31.47,29.62,26.99
502,36.92,39.20,35.71,31.28,29.62,26.91
504,37.12,39.20,35.61,30.91,30.08,26.64
506,36.92,39.41,35.81,31.10,29.89,26.73
508,37.12,39.30,35.32,31.00,30.08,26.82
511,37.12,39.62,35.91,31.28,29.71,26.73
513,37.33,39.30,36.01,31.28,29.62,27.08
515,37.22,39.41,36.01,31.10,30.17,26.73
517,37.12,39.41,36.41,31.10,29.89,26.73
519,37.33,39.51,35.71,31.10,30.17,26.64
521,37.33,39.73,36.01,31.66,29.62,26.99
523,37.33,39.94,36.11,31.38,29.80,26.82
525,37.43,39.41,36.11,31.66,29.71,26.99
527,37.53,39.94,36.21,31.66,29.71,27.08
529,37.63,39.73,36.31,30.72,29.71,27.26
531,37.43,39.94,36.31,31.19,29.07,26.99
533,37.22,39.83,36.62,31.28,29.89,26.99
535,37.63,40.05,36.31,31.75,29.71,26.99
537,37.84,39.94,36.72,31.19,29.99,26.99
539,38.05,39.94,36.51,31.47,29.80,27.08
541,37.84,39.94,36.62,31.38,29.89,25.84
543,37.74,40.37,36.51,31.47,30.08,26.73
545,37.74,40.05,36.82,31.38,29.99,27.08
547,37.94,40.15,36.51,31.38,30.35,26.82
549,38.05,40.15,36.92,31.38,29.99,26.91
551,38.25,40.15,36.72,31.56,29.89,27.08
553,38.05,40.05,36.62,31.75,29.89,26.82
555,38.25,40.26,36.92,31.47,29.99,25.84
557,38.15,40.48,36.72,31.94,29.89,26.82
559,38.36,40.37,36.82,31.75,29.89,27.17
561,38.36,40.37,37.02,31.56,30.08,26.99
563,38.15,40.59,36.82,31.56,29.53,26.64
565,38.25,40.05,36.72,31.75,30.08,26.73
568,38.25,40.48,36.92,31.56,30.17,26.99
570,38.05,40.59,37.02,31.75,29.99,27.26
572,38.46,40.80,36.92,32.03,30.08,26.73
574,38.46,40.59,37.22,31.66,30.17,25.84
576,38.57,40.69,37.12,31.94,29.99,27.17
578,38.05,40.69,37.12,31.94,29.99,27.17
580,38.57,40.91,37.02,32.03,30.17,26.73
582,38.46,41.02,37.12,31.75,30.63,26.64
584,38.46,40.80,37.22,31.94,30.08,27.26
586,38.57,40.91,37.33,31.94,30.17,27.35
588,38.67,41.13,37.22,31.85,30.63,26.82
590,38.77,41.02,37.63,31.85,30.26,27.08
592,38.77,40.69,37.22,32.03,30.26,26.64
594,38.88,41.35,37.22,32.32,30.17,27.53
596,38.77,41.46,37.33,32.03,30.35,26.73
598,38.77,41.13,37.53,31.94,30.17,27.35
600,38.98,41.24,37.84,31.85,30.26,27.08
602,38.88,41.35,37.33,31.94,30.45,26.73
604,39.20,41.35,37.63,32.03,30.17,27.26
606,38.57,41.24,37.53,32.22,30.17,27.26
608,39.09,41.24,37.43,32.22,30.35,26.73
610,38.88,41.46,37.63,32.22,30.17,27.17
612,39.09,41.68,37.63,32.03,30.72,26.82
614,39.41,41.57,37.63,32.51,30.26,26.91
616,39.09,41.46,37.84,32.13,30.26,27.35
618,39.62,41.57,37.74,31.47,30.17,26.99
620,38.98,41.57,37.84,32.32,30.26,27.08
622,39.41,41.68,38.05,32.13,30.45,26.02
625,39.30,41.68,37.94,32.32,30.26,26.37
627,39.62,41.68,38.05,32.22,30.35,27.26
629,39.51,42.13,37.84,32.13,30.82,26.73
631,39.51,42.01,37.84,32.32,30.35,26.73
633,39.51,41.90,37.53,32.13,30.54,27.08
635,39.73,42.01,37.94,32.51,30.45,26.73
637,39.73,42.24,37.94,32.32,30.63,26.73
639,39.94,42.13,37.94,32.60,30.54,26.73
641,39.83,42.01,38.25,32.32,30.54,26.91
643,39.83,42.35,38.05,32.32,30.91,26.73
645,39.73,42.13,37.74,32.32,30.63,27.08
647,39.83,42.46,38.15,32.41,31.00,26.82
649,39.73,42.13,38.25,32.41,30.45,26.99
651,40.15,42.24,38.15,32.51,30.45,26.91
653,39.94,42.24,37.74,32.32,30.54,25.93
655,39.83,42.24,38.36,31.75,30.72,26.91
657,39.94,42.35,38.36,32.60,30.45,26.91
659,40.26,42.57,38.25,32.60,30.82,26.73
661,40.05,42.46,38.67,32.51,30.54,27.35
663,40.26,42.46,38.46,32.70,30.54,26.99
665,40.26,42.46,38.67,32.60,30.45,27.17
667,40.26,42.24,38.36,32.60,29.80,26.73
669,40.26,42.57,38.67,32.60,30.63,27.35
671,40.37,42.57,38.57,32.79,30.54,26.99
673,40.37,42.57,38.67,32.79,30.54,26.99
675,40.37,42.69,38.67,32.70,30.63,27.08
677,40.26,42.69,38.57,33.08,30.63,26.64
679,40.69,42.80,38.57,32.98,30.72,26.82
682,40.37,42.80,38.67,32.60,30.63,26.82
684,40.59,42.80,38.77,32.98,30.63,26.91
686,40.26,42.91,38.67,33.08,30.63,26.82
688,40.69,42.91,38.88,32.89,30.63,26.99
690,40.69,43.03,38.77,32.70,30.91,26.99
692,40.80,43.14,38.77,32.98,30.91,26.73
694,40.69,43.03,39.09,32.79,30.72,27.35
696,40.69,43.14,38.88,32.79,30.91,27.08
698,40.69,43.03,38.88,33.08,30.72,26.82
700,40.80,43.26,38.98,32.79,30.91,27.17
702,41.02,43.26,38.88,32.98,30.08,26.82
704,41.24,43.14,39.09,32.60,30.72,26.82
706,40.91,43.14,39.09,33.08,30.72,26.99
708,41.02,43.14,39.20,33.18,30.72,26.99
710,41.13,43.48,38.98,33.08,30.91,26.82
712,41.35,43.37,39.09,33.37,30.72,26.73
714,41.13,43.03,39.09,33.08,30.91,26.73
716,41.02,43.37,39.30,33.08,30.82,27.08
718,41.13,43.37,39.51,32.98,30.82,27.17
720,41.24,43.37,39.30,33.18,30.82,26.82
722,41.46,43.48,39.20,33.27,31.00,26.73
724,40.91,43.48,39.20,33.46,30.91,26.73
726,41.24,43.60,39.41,32.98,31.00,25.93
728,41.35,43.48,39.30,33.18,30.63,26.73
730,41.46,43.83,39.30,33.18,30.26,26.73
732,41.57,43.72,39.30,33.27,31.19,26.73
734,41.35,43.72,39.62,33.08,30.91,27.35
736,41.57,43.72,39.51,33.27,30.82,26.91
739,41.57,43.83,39.41,33.18,30.72,26.64
741,41.46,43.83,38.98,33.18,30.91,27.26
743,41.46,43.83,39.62,33.18,30.91,27.08
745,41.57,43.95,39.51,33.18,31.00,27.17
747,41.68,44.18,39.62,33.18,31.28,26.99
749,41.57,43.83,39.62,33.56,31.10,26.73
751,41.57,43.95,39.62,33.56,31.10,26.64
753,42.01,44.06,39.62,33.37,30.72,26.73
755,41.68,44.06,39.94,33.27,31.10,27.26
757,42.13,44.06,39.73,33.46,31.10,26.64
759,41.57,44.06,39.73,33.66,31.10,26.73
761,41.90,44.06,39.83,32.60,31.00,26.91
763,42.13,44.18,39.73,33.46,31.38,26.82
765,41.90,44.30,39.73,33.37,31.00,27.17
767,41.79,44.18,40.15,33.46,31.00,26.91
769,41.90,44.30,40.05,33.37,31.10,27.26
771,42.01,44.30,40.26,33.46,31.00,26.99
773,42.01,44.30,39.41,33.46,31.38,27.17
775,41.79,44.30,39.94,33.75,31.38,26.73
777,42.13,44.41,40.26,33.46,31.10,26.99
779,42.13,44.53,40.15,33.37,31.19,27.17
781,42.13,44.41,40.05,32.70,31.10,26.82
783,42.24,44.41,40.05,33.56,31.10,26.55
785,42.24,44.77,40.15,33.46,31.28,26.37
787,42.35,44.41,40.15,33.95,31.28,26.82
789,42.24,44.53,40.26,32.98,31.10,26.82
791,42.35,44.53,40.15,33.95,31.28,26.82
793,42.46,44.53,40.26,34.04,31.28,26.82
796,42.57,44.53,40.15,33.85,31.38,26.82
798,42.13,44.65,40.26,33.85,31.38,26.82
800,42.69,44.88,40.26,33.66,31.47,27.17
802,42.46,45.00,40.26,33.66,31.28,27.26
804,42.13,44.77,40.26,33.85,31.28,26.82
806,42.46,44.88,40.05,33.66,31.28,27.17
808,42.57,44.77,40.37,34.14,31.38,26.82
810,42.35,44.88,40.37,33.95,31.56,26.82
812,42.69,44.88,40.59,33.18,31.28,26.82
814,42.69,45.24,40.48,33.66,31.38,27.35
816,42.69,44.88,40.48,34.14,31.38,26.82
818,42.69,45.00,40.59,33.85,31.28,26.82
820,42.80,45.00,40.59,33.18,31.28,26.64
822,42.80,45.24,40.69,33.75,31.38,27.26
824,42.80,45.12,40.80,33.85,31.28,26.99
826,42.91,45.00,40.59,34.24,31.56,26.73
828,42.80,45.12,40.91,33.95,31.28,26.91
830,42.46,45.12,40.59,34.04,30.63,26.82
832,42.91,45.24,40.69,34.24,31.47,26.73
834,42.57,45.12,40.69,34.14,30.91,26.82
836,42.46,45.24,40.69,34.04,31.38,26.82
838,43.03,45.36,41.02,34.04,31.38,26.91
840,43.14,44.77,40.80,33.95,31.56,27.17
842,43.14,45.48,41.02,33.95,31.47,27.35
844,43.14,45.48,40.59,34.04,31.38,26.91
846,43.26,45.48,40.80,33.95,31.56,27.26
848,43.03,45.36,40.80,34.14,31.75,26.82
850,43.14,45.48,40.91,33.95,31.47,26.82
853,43.26,45.48,41.13,34.04,31.47,26.73
855,43.37,45.48,41.02,34.53,31.66,26.73
857,43.26,45.60,41.24,34.24,31.47,26.82
859,43.37,45.72,40.91,34.04,31.66,27.44
861,43.26,45.60,41.24,34.24,31.47,26.82
863,43.37,45.60,41.24,34.24,31.56,26.73
865,43.60,45.72,41.02,34.14,31.75,26.19
867,43.48,45.84,41.24,34.14,31.56,27.08
869,43.72,45.72,41.13,34.33,31.66,26.82
871,43.48,45.72,41.35,34.43,31.47,26.82
873,43.60,45.96,41.35,34.14,31.66,27.17
875,43.26,45.84,41.13,34.33,32.03,26.82
877,43.60,45.84,41.35,34.14,31.66,26.82
879,43.60,45.84,41.35,34.33,31.66,26.82
881,43.72,46.08,41.46,34.24,31.66,27.17
883,43.83,45.84,41.24,34.24,31.85,27.26
885,43.83,46.33,41.35,34.24,31.75,27.26
887,43.95,45.96,41.24,34.43,32.13,26.99
889,43.83,46.20,41.46,34.24,31.56,26.99
891,44.18,46.08,41.35,34.43,32.13,27.08
893,43.83,46.08,41.46,34.73,31.85,26.82
895,43.83,46.08,41.46,34.63,31.75,26.64
897,43.95,46.45,41.46,34.33,31.75,27.26
899,43.95,46.20,41.35,34.33,31.75,27.17
901,44.06,46.20,41.46,34.63,31.85,26.82
903,43.95,46.20,41.57,34.53,31.75,26.82
905,44.06,46.20,41.68,34.04,31.85,26.73
907,44.18,46.57,41.68,34.43,31.85,27.08
909,43.83,46.33,41.57,34.53,32.13,25.93
912,44.53,46.33,41.57,34.53,32.03,26.28
914,44.30,46.33,41.68,34.63,32.03,26.91
916,44.30,46.33,41.79,34.82,32.03,26.82
918,44.18,46.45,41.79,35.02,31.94,26.73
920,44.41,46.45,41.68,34.53,32.13,26.37
922,44.41,46.20,41.79,34.53,31.94,27.08
924,44.30,46.45,41.79,34.73,32.32,26.91
926,44.41,46.57,41.79,34.73,32.22,27.17
928,44.30,46.57,41.90,35.02,32.13,26.73
930,44.41,46.69,41.90,34.63,31.85,26.99
932,44.41,46.82,42.13,34.73,31.85,26.82
934,44.41,46.69,41.13,34.73,31.94,26.82
936,44.41,46.69,42.13,34.92,31.85,26.73
938,44.53,46.69,41.90,34.82,32.22,26.82
940,44.53,46.94,42.01,34.73,31.85,26.91
942,44.53,46.82,41.79,34.82,31.94,26.99
944,44.30,46.82,42.01,34.82,32.22,26.02
946,44.53,46.82,42.35,34.82,31.94,26.82
948,44.65,47.06,42.13,34.73,31.94,27.08
950,44.65,46.94,42.35,35.02,31.94,26.73
952,44.88,47.06,42.13,34.82,32.03,27.26
954,44.77,46.82,42.13,34.92,32.03,26.73
956,44.77,46.94,42.24,35.22,32.22,26.64
958,44.30,46.94,42.13,34.92,32.22,26.19
960,44.88,47.31,42.35,34.82,31.94,26.91
962,44.77,47.06,42.46,35.02,32.03,26.37
964,44.77,47.06,42.24,35.32,32.32,26.73
966,44.88,47.06,42.24,35.12,31.66,26.91
969,44.88,47.19,42.13,34.92,31.94,26.91
971,44.88,47.19,42.57,35.22,32.03,26.73
973,44.88,47.19,42.57,35.22,32.03,26.73
975,45.12,47.19,42.46,34.92,32.03,26.99
977,45.24,47.31,42.35,35.02,32.03,27.08
979,45.00,47.19,42.46,35.22,32.13,26.91
981,45.00,47.31,42.46,35.12,32.03,26.82
983,45.12,47.44,42.57,35.02,32.03,26.91
985,45.12,47.31,42.69,35.22,32.03,26.82
987,45.48,47.44,42.46,35.02,32.22,27.35
989,45.12,47.31,42.69,34.92,32.13,26.82
991,45.12,47.44,42.69,34.53,32.13,26.73
993,45.12,47.44,42.80,35.22,32.13,26.73
995,45.48,47.56,42.57,35.12,32.22,27.35
997,45.36,47.44,42.46,35.12,32.41,26.02
999,45.24,47.44,42.69,35.51,31.47,26.82
1001,45.60,47.69,42.69,35.12,32.22,27.08
1003,45.00,47.56,42.69,35.12,32.32,27.44
1005,45.36,47.69,42.91,35.32,32.13,26.82
1007,45.48,47.82,42.57,35.22,32.13,26.91
1009,45.36,47.69,43.03,35.32,32.22,26.82
1011,45.48,47.69,42.91,35.12,32.32,26.82
1013,45.72,47.69,42.80,35.12,32.32,27.35
1015,45.84,47.69,42.80,35.22,32.32,27.26
1017,45.60,47.82,42.46,35.32,32.22,26.82
1019,45.60,47.69,43.14,35.42,32.32,26.73
1021,45.84,47.82,42.80,35.22,32.41,27.17
1023,45.60,47.82,42.91,35.42,32.70,27.08
1026,45.24,47.82,42.91,35.22,32.41,27.26
1028,45.60,47.82,43.14,35.42,32.32,26.73
1030,45.72,47.82,42.91,35.42,32.60,26.73
1032,45.72,47.82,42.91,35.42,32.79,27.17
1034,45.72,47.82,43.03,35.61,31.85,26.91
1036,46.08,48.07,43.03,35.32,32.41,27.08
1038,45.96,47.69,43.03,35.32,32.32,26.91
1040,45.72,47.94,42.91,35.42,32.70,26.19
1042,45.96,48.45,43.14,35.42,32.32,26.82
1044,45.96,48.32,43.26,35.51,32.41,26.73
1046,45.84,48.20,42.91,35.51,32.41,26.73
1048,46.20,48.20,43.14,35.42,32.41,26.99
1050,46.33,48.20,43.14,35.42,32.41,26.99
1052,45.96,48.20,43.48,35.51,32.41,26.73
1054,45.96,48.20,43.48,35.71,32.41,26.73
1056,45.84,48.20,43.14,35.51,32.60,27.17
1058,45.96,48.20,43.14,35.71,32.89,27.17
1060,46.33,48.45,43.37,35.51,32.41,26.82
1062,46.33,48.45,43.26,35.51,32.41,27.17
1064,46.20,48.45,42.91,35.61,32.41,26.73
1066,46.08,48.32,43.48,35.22,32.60,26.73
1068,46.20,48.32,43.26,35.71,32.89,26.99
1070,46.08,48.45,43.48,36.01,32.70,26.73
1072,46.20,48.45,43.72,35.81,32.41,26.64
1074,46.20,48.45,43.60,35.81,32.41,26.55
1076,46.33,48.45,43.72,35.61,32.51,26.64
1078,46.45,48.45,43.37,35.61,32.51,27.08
1080,46.33,48.97,43.60,35.61,32.41,26.73
1083,46.57,48.58,43.48,35.71,32.60,27.26
1085,46.45,48.45,43.48,35.71,32.60,27.17
