time_s,T1_C,T2_C,T3_C,T4_C,T5_C,T6_C
185,49.89,30.26,28.80,23.82,23.64,23.21
187,50.15,30.35,28.89,23.82,23.64,22.94
189,50.29,30.35,28.98,23.82,23.64,22.60
191,50.42,30.54,29.07,23.90,23.64,22.68
193,50.69,30.63,29.16,23.90,23.64,22.68
195,50.82,30.63,29.25,23.90,23.73,22.68
197,50.96,30.72,29.25,23.90,23.64,22.68
199,51.23,30.91,29.34,23.99,23.73,22.68
201,51.37,30.91,29.43,23.99,23.73,22.68
203,51.51,31.00,29.53,23.99,23.64,22.86
205,51.65,31.10,29.62,23.99,23.64,22.77
207,51.92,31.19,29.71,24.08,23.73,22.68
209,52.06,31.28,29.71,24.08,23.82,22.77
211,52.06,31.38,29.80,24.08,24.08,22.68
213,52.06,31.47,29.89,24.08,23.73,22.77
215,52.20,31.56,29.99,24.17,23.82,22.68
217,52.20,31.66,30.08,24.17,23.82,22.77
219,52.20,31.75,30.08,24.17,23.82,22.60
221,52.34,31.75,30.17,24.17,23.82,22.60
224,52.34,31.94,30.26,24.25,23.82,22.77
226,52.49,31.94,30.35,24.25,23.82,22.68
228,52.63,32.03,30.45,24.25,23.82,22.68
230,52.77,32.13,30.45,24.25,23.82,22.68
232,52.77,32.22,30.54,24.34,23.82,22.68
234,52.91,32.32,30.54,24.34,23.90,22.77
236,53.06,32.41,30.63,24.34,23.90,22.77
238,53.20,32.51,30.72,24.34,23.90,22.68
240,53.34,32.51,30.82,24.34,23.90,22.77
242,53.49,32.60,30.91,24.43,23.90,22.77
244,53.63,32.70,30.91,24.52,23.90,22.68
246,53.78,32.79,31.00,24.43,23.90,22.86
248,53.78,32.89,31.10,24.52,23.90,22.60
250,54.07,32.98,31.19,24.52,23.99,22.60
252,54.07,33.08,31.19,24.52,23.99,22.60
254,54.22,33.08,31.28,24.52,23.99,22.68
256,54.37,33.18,31.38,24.60,23.99,22.68
258,54.52,33.27,31.38,24.60,23.99,22.60
260,54.67,33.37,31.47,24.60,23.99,22.68
262,54.67,33.46,31.56,24.69,23.99,23.12
264,54.97,33.56,31.56,24.69,23.99,22.77
266,54.97,33.66,31.66,24.69,24.08,22.68
268,55.12,33.66,31.75,24.69,24.08,22.68
270,55.12,33.75,31.85,24.69,24.08,22.77
272,55.42,33.85,31.85,24.78,24.08,22.68
274,55.42,33.95,31.94,24.78,24.08,22.77
276,55.57,34.04,32.03,24.78,23.99,22.68
278,55.73,34.04,32.03,24.87,24.08,22.77
281,55.88,34.14,32.13,24.87,24.08,22.68
283,55.88,34.24,32.22,24.87,24.17,22.68
285,56.03,34.33,32.22,24.87,24.17,22.77
287,56.19,34.33,32.32,24.96,24.17,22.68
289,56.34,34.43,32.41,24.96,24.25,22.68
291,56.50,34.53,32.41,24.96,24.17,22.68
293,56.50,34.63,32.51,24.96,24.25,22.68
295,56.66,34.73,32.60,25.04,24.25,22.60
297,56.82,34.82,32.60,25.04,24.25,22.68
299,56.82,34.82,32.70,25.13,24.25,22.68
301,56.97,34.92,32.70,25.13,24.25,22.68
303,57.13,35.02,32.79,25.13,24.25,22.77
305,57.13,35.12,32.89,25.13,24.25,22.60
307,57.29,35.12,32.89,25.22,24.34,22.77
309,57.45,35.22,32.98,25.13,24.34,22.68
311,57.45,35.32,32.98,25.22,24.34,22.60
313,57.61,35.42,33.08,25.40,24.25,22.60
315,57.78,35.42,33.18,25.22,24.34,22.68
317,57.78,35.51,33.18,25.31,24.34,22.60
319,57.94,35.61,33.27,25.31,24.34,22.60
321,58.10,35.71,33.37,25.31,24.34,22.08
323,58.10,35.71,33.37,25.40,24.43,22.51
325,58.27,35.81,33.46,25.40,24.43,22.77
327,58.43,35.91,33.46,25.40,24.43,22.60
329,58.43,36.01,33.56,25.40,24.43,22.68
331,58.60,36.01,33.56,25.48,24.43,22.68
333,58.76,36.11,33.66,25.48,24.52,22.68
335,58.76,36.21,33.66,25.48,24.43,22.68
338,58.93,36.21,33.75,25.48,24.52,22.68
340,59.10,36.31,33.75,25.57,24.43,22.68
342,59.10,36.41,33.85,25.57,24.52,22.68
344,59.27,36.51,33.85,25.57,24.60,22.68
346,59.27,36.51,33.95,25.57,24.60,22.68
348,59.43,36.62,34.04,25.66,24.52,22.68
350,59.43,36.72,34.04,25.66,24.52,22.68
352,59.60,36.72,34.04,25.66,24.60,22.60
354,59.60,36.82,34.14,25.75,24.52,22.68
356,59.78,36.92,34.14,25.75,24.60,22.68
358,59.95,36.92,34.24,25.75,24.60,22.60
360,59.95,37.02,34.24,25.84,24.60,22.60
362,60.12,37.12,34.33,25.75,24.60,22.77
364,60.12,37.12,34.33,25.84,24.60,22.51
366,60.29,37.22,34.43,25.84,24.69,22.68
368,60.29,37.33,34.43,25.93,24.69,22.60
370,60.47,37.33,34.53,25.93,24.69,22.68
372,60.47,37.43,34.53,25.93,24.69,22.68
374,60.64,37.53,34.53,25.93,24.69,22.60
376,60.64,37.53,34.63,26.02,24.69,22.68
378,60.82,37.63,34.63,26.02,24.78,22.68
380,60.82,37.74,34.73,26.02,24.69,22.68
382,60.99,37.74,34.73,26.02,24.78,22.68
384,60.99,37.84,34.82,26.10,24.78,22.68
386,61.17,37.94,34.82,26.10,24.78,22.68
388,61.17,37.94,34.82,26.10,24.87,22.68
390,61.35,38.05,34.92,26.19,24.87,22.68
392,61.35,38.15,34.92,26.10,24.87,22.68
395,61.53,38.15,35.02,26.19,24.87,22.68
397,61.53,38.25,35.02,26.19,24.60,22.77
399,61.53,38.36,35.12,26.19,24.78,22.68
401,61.71,38.36,35.12,26.28,24.87,22.86
403,61.71,38.46,35.22,26.28,24.96,22.77
405,61.89,38.46,35.22,26.28,24.96,22.68
407,62.07,38.57,35.22,26.28,24.96,22.68
409,62.07,38.67,35.32,26.37,24.96,22.68
411,62.07,38.67,35.32,26.37,25.04,22.68
413,62.26,38.77,35.32,26.37,25.04,22.68
415,62.26,38.77,35.42,26.37,25.04,22.60
417,62.44,38.88,35.42,26.46,25.04,22.68
419,62.44,38.98,35.42,26.46,25.04,21.90
421,62.62,38.98,35.51,26.46,25.04,22.77
423,62.62,39.09,35.51,26.55,25.04,22.68
425,62.62,39.20,35.51,26.55,25.04,22.68
427,62.81,39.20,35.51,26.55,25.04,22.68
429,62.81,39.30,35.61,26.55,24.69,22.60
431,63.00,39.30,35.61,26.64,25.04,22.68
433,63.00,39.41,35.71,26.64,25.13,22.68
435,63.00,39.51,35.71,26.64,25.13,22.77
437,63.18,39.51,35.71,26.64,25.13,22.68
439,63.37,39.62,35.81,26.73,25.13,22.68
441,63.37,39.62,35.81,26.73,25.13,22.34
443,63.37,39.73,35.81,26.73,25.13,22.68
445,63.56,39.73,35.91,26.73,25.22,22.68
447,63.56,39.83,35.91,26.82,25.22,22.77
449,63.56,39.94,36.01,26.82,25.22,22.77
452,63.75,39.94,36.01,26.82,25.22,22.68
454,63.75,40.05,36.01,26.82,25.22,22.68
456,63.75,40.05,36.01,26.82,25.22,22.68
458,63.75,40.15,36.11,26.91,25.22,22.60
460,63.94,40.15,36.11,26.91,25.31,22.68
462,63.94,40.26,36.11,26.73,25.31,22.68
464,64.14,40.26,36.11,26.91,25.48,22.68
466,64.33,40.37,36.21,26.99,25.31,22.68
468,64.14,40.48,36.21,26.99,25.40,22.51
470,64.33,40.48,36.21,27.08,25.40,22.68
472,64.33,40.48,36.31,26.99,25.40,22.60
474,64.53,40.59,36.31,27.08,25.40,22.68
476,64.53,40.69,36.31,27.08,25.40,22.77
478,64.53,40.69,36.41,27.17,25.48,22.68
480,64.72,40.80,36.41,27.17,25.48,22.60
482,64.72,40.80,36.41,27.17,25.48,22.68
484,64.72,40.91,36.41,27.17,25.48,22.68
486,64.72,40.91,36.51,27.26,25.48,22.68
488,64.92,41.02,36.51,27.26,25.57,22.68
490,64.92,41.02,36.51,27.26,25.57,22.68
492,64.92,41.13,36.51,27.26,25.57,22.68
494,65.12,41.13,36.62,27.35,25.48,22.68
496,65.12,41.24,36.62,27.35,25.57,22.68
498,65.12,41.24,36.72,27.35,25.57,22.68
500,65.32,41.35,36.72,27.35,25.57,22.77
502,65.32,41.35,36.72,27.35,25.66,22.68
504,65.32,41.46,36.72,27.44,25.66,22.60
506,65.32,41.57,36.72,27.44,25.66,22.60
509,65.52,41.57,36.82,27.44,25.66,22.68
511,65.52,41.57,36.82,27.44,25.66,22.77
513,65.52,41.68,36.82,27.53,25.66,23.03
515,65.52,41.79,36.82,27.53,25.66,22.68
517,65.72,41.79,36.82,27.53,26.02,22.68
519,65.72,41.90,36.92,27.53,25.66,22.68
521,65.72,41.90,36.92,27.62,25.75,22.68
523,65.72,42.01,36.92,27.62,25.75,22.68
525,65.92,42.01,36.92,27.62,25.75,22.68
527,65.92,42.13,37.02,27.62,25.75,22.60
529,66.13,42.13,37.02,27.62,25.84,22.68
531,66.13,42.24,37.02,27.71,25.84,22.68
533,66.13,42.24,37.02,27.71,25.84,22.77
535,66.13,42.24,37.12,27.71,25.84,21.90
537,66.13,42.35,37.12,27.80,25.84,22.60
539,66.33,42.46,37.12,27.80,25.84,22.60
541,66.33,42.46,37.12,27.80,25.84,22.68
543,66.33,42.57,37.22,27.80,25.93,22.68
545,66.33,42.57,37.22,27.89,25.93,22.68
547,66.75,42.57,37.33,27.89,25.93,22.68
549,66.54,42.69,37.22,27.89,25.93,22.68
551,66.54,42.69,37.33,27.89,25.93,22.68
553,66.75,42.80,37.33,27.89,25.93,22.68
555,66.75,42.80,37.33,27.98,25.84,22.68
557,66.75,42.91,37.43,27.98,26.02,22.68
559,66.75,42.91,37.43,27.98,26.02,22.60
561,66.95,43.03,37.43,28.07,26.02,22.68
563,66.95,43.03,37.43,28.07,26.02,22.68
565,66.95,43.03,37.53,28.07,26.02,22.60
568,67.16,43.14,37.53,28.07,26.02,22.68
570,67.16,43.26,37.53,28.07,26.10,22.68
572,67.16,43.26,37.53,28.07,26.10,22.68
574,67.16,43.26,37.63,28.16,26.10,22.68
576,67.38,43.37,37.63,28.16,26.10,22.68
578,67.38,43.37,37.63,28.16,26.19,22.68
580,67.38,43.48,37.63,28.25,26.10,22.68
582,67.38,43.48,37.74,28.25,26.19,22.60
584,67.59,43.60,37.74,28.25,26.19,22.86
586,67.59,43.60,37.74,28.25,26.19,22.77
588,67.59,43.72,37.84,28.25,26.19,22.42
590,67.59,43.72,37.84,28.34,26.19,22.68
592,67.80,43.83,37.84,28.34,26.28,22.68
594,67.80,43.83,37.84,28.34,26.19,22.68
596,67.80,43.95,37.94,28.34,26.28,22.68
598,67.80,43.95,37.94,28.43,26.19,22.60
600,67.80,43.95,37.94,28.43,26.37,22.68
602,68.02,44.06,37.94,28.43,26.28,22.77
604,68.02,44.06,37.94,28.43,26.28,22.68
606,68.02,44.18,38.05,28.43,26.28,22.68
608,68.02,44.18,37.94,28.52,26.37,22.68
610,68.23,44.30,38.05,28.52,26.37,22.68
612,68.23,44.30,38.15,28.52,26.37,22.68
614,68.23,44.30,38.15,28.52,26.37,22.60
616,68.23,44.30,38.15,28.61,26.46,22.68
618,68.45,44.41,38.15,28.61,26.46,22.68
620,68.23,44.41,38.25,28.61,26.46,22.68
622,68.45,44.53,38.25,28.61,26.46,22.68
625,68.45,44.53,38.25,28.71,26.46,22.68
627,68.45,44.65,38.25,28.71,26.55,22.60
629,68.67,44.65,38.36,28.71,26.55,22.77
631,68.45,44.65,38.36,28.71,26.55,22.77
633,68.67,44.77,38.36,28.71,26.55,22.77
635,68.67,44.77,38.36,28.80,26.55,22.68
637,68.67,44.88,38.46,28.80,26.55,22.77
639,68.67,44.88,38.46,28.80,26.55,22.68
641,68.89,44.88,38.46,28.80,26.55,22.60
643,68.89,45.00,38.46,28.80,26.64,22.68
645,68.89,45.00,38.57,28.89,26.64,22.60
647,68.89,45.00,38.57,28.89,26.64,22.68
649,68.89,45.12,38.57,28.89,26.64,22.60
651,69.12,45.12,38.57,28.89,26.64,22.68
653,69.12,45.24,38.67,28.89,26.64,22.68
655,69.12,45.24,38.67,28.98,26.64,22.68
657,69.12,45.24,38.67,28.98,26.73,22.60
659,69.34,45.36,38.77,28.98,26.64,22.68
661,69.12,45.36,38.77,28.98,26.82,22.68
663,69.34,45.48,38.77,29.07,26.73,22.68
665,69.34,45.48,38.88,29.07,26.73,22.60
667,69.34,45.60,38.88,29.07,26.82,22.68
669,69.57,45.60,38.88,29.07,26.82,22.77
671,69.57,45.60,38.77,29.16,26.82,22.86
673,69.57,45.72,38.88,29.16,26.82,22.68
675,69.57,45.72,38.98,29.16,26.82,22.68
677,69.57,45.72,38.98,29.16,26.91,22.68
679,69.79,45.84,38.98,29.16,26.91,22.60
682,69.79,45.84,38.98,29.25,26.91,22.68
684,69.79,45.84,39.09,29.25,26.82,22.68
686,69.79,45.96,39.09,29.25,26.91,22.68
688,69.79,45.96,39.09,29.25,26.91,22.68
690,70.02,46.08,39.09,29.25,26.64,22.77
692,69.79,46.08,39.20,29.34,26.91,22.68
694,70.02,46.08,39.20,29.34,26.91,22.60
696,70.02,46.20,39.20,29.34,26.91,22.68
698,70.02,46.20,39.20,29.34,26.91,22.68
700,70.02,46.33,39.30,29.34,26.91,22.68
702,70.25,46.33,39.30,29.43,26.91,22.68
704,70.25,46.33,39.30,29.43,26.99,22.68
706,70.25,46.33,39.30,29.43,26.99,22.77
708,70.25,46.45,39.41,29.43,26.99,22.77
710,70.25,46.45,39.41,29.53,26.99,22.42
712,70.25,46.57,39.41,29.53,27.08,22.68
714,70.48,46.57,39.51,29.53,26.99,22.68
716,70.48,46.57,39.51,29.53,27.08,22.68
718,70.48,46.57,39.51,29.53,27.08,22.68
720,70.48,46.69,39.51,29.62,27.08,22.68
722,70.48,46.69,39.62,29.62,27.08,22.68
724,70.48,46.82,39.62,29.62,27.08,22.77
726,70.72,46.82,39.62,29.62,27.17,22.68
728,70.72,46.82,39.62,29.62,27.08,22.68
730,70.72,46.94,39.73,29.71,27.08,22.68
732,70.72,46.94,39.73,29.71,27.17,22.68
734,70.72,46.94,39.73,29.71,27.17,22.68
736,70.95,47.06,39.73,29.71,27.17,22.68
739,70.72,47.06,39.83,29.71,27.26,22.68
741,70.95,47.19,39.83,29.80,27.17,22.68
743,70.72,47.19,39.83,29.80,27.17,22.68
745,70.95,47.19,39.83,29.80,27.26,22.68
747,70.95,47.31,39.94,29.80,27.26,22.77
749,70.95,47.31,39.94,29.80,27.17,22.68
751,71.19,47.31,39.94,29.89,27.35,22.77
753,71.19,47.44,40.05,29.89,27.26,22.77
755,70.95,47.44,40.05,29.89,27.35,22.94
757,70.95,47.44,40.05,29.89,27.26,22.60
759,71.19,47.44,40.05,29.89,27.26,22.68
761,71.19,47.56,40.15,29.99,27.44,22.60
763,71.19,47.56,40.05,29.99,27.62,22.68
765,71.19,47.69,40.15,29.99,27.44,22.60
767,71.19,47.69,40.15,29.99,27.35,22.68
769,71.42,47.69,40.15,29.99,27.44,22.68
771,71.42,47.69,40.26,30.08,27.44,22.68
773,71.42,47.82,40.26,30.08,27.44,22.68
775,71.42,47.82,40.26,30.08,27.44,22.77
777,71.42,47.82,40.26,30.08,27.53,22.68
779,71.42,47.94,40.26,30.08,27.44,22.68
781,71.66,47.94,40.37,30.17,27.53,22.68
783,71.42,47.94,40.37,30.17,27.53,22.68
785,71.66,48.07,40.37,30.17,27.53,22.68
787,71.66,48.07,40.48,30.17,27.53,22.68
789,71.66,48.07,40.48,30.17,27.62,22.68
791,71.66,48.07,40.48,30.17,27.53,22.68
793,71.66,48.20,40.48,30.26,27.62,22.68
796,71.66,48.20,40.59,30.26,27.62,22.68
798,71.66,48.32,40.59,30.26,27.62,22.68
800,71.90,48.20,40.59,30.26,27.62,22.68
802,71.66,48.32,40.59,30.35,27.71,22.60
804,71.90,48.32,40.59,30.26,27.62,22.60
806,71.90,48.45,40.59,30.35,27.44,22.60
808,71.90,48.45,40.69,30.35,27.62,22.60
810,72.15,48.45,40.69,30.35,27.71,22.77
812,72.15,48.45,40.69,30.35,27.62,22.60
814,72.15,48.58,40.80,30.45,27.71,22.51
816,72.15,48.58,40.80,30.45,27.71,22.60
818,71.90,48.71,40.80,30.45,27.80,22.68
820,71.90,48.71,40.80,30.45,27.71,22.68
822,72.15,48.71,40.91,30.45,28.07,22.68
824,72.15,48.71,40.91,30.45,27.80,22.68
826,72.15,48.84,40.91,30.54,27.71,22.51
828,72.15,48.84,40.91,30.54,27.80,22.60
830,72.15,48.84,41.02,30.54,27.80,22.68
832,72.39,48.84,41.02,30.54,27.80,22.68
834,72.15,48.97,41.02,30.54,27.80,22.68
836,72.15,48.97,41.02,30.63,27.80,22.77
838,72.39,49.10,41.13,30.63,27.89,22.60
840,72.39,49.10,41.13,30.63,27.89,22.68
842,72.39,49.10,41.13,30.63,27.89,22.68
844,72.39,49.23,41.13,30.63,27.89,22.68
846,72.39,49.23,41.24,30.72,27.89,22.68
848,72.39,49.23,41.24,30.72,27.98,22.51
850,72.64,49.23,41.24,30.72,27.98,22.68
853,72.64,49.36,41.24,30.72,27.89,22.60
855,72.64,49.23,41.24,30.72,27.98,22.68
857,72.39,49.36,41.35,30.82,27.98,22.68
859,72.64,49.49,41.35,30.72,27.98,22.68
861,72.64,49.49,41.35,30.82,27.98,22.68
863,72.64,49.49,41.35,30.72,27.98,22.68
865,72.64,49.49,41.46,30.82,27.98,22.68
867,72.64,49.62,41.46,30.82,27.98,22.68
869,72.64,49.62,41.46,30.91,27.98,22.77
871,72.64,49.62,41.46,30.91,27.98,22.60
873,72.89,49.62,41.46,30.91,27.98,22.60
875,72.89,49.62,41.57,30.91,28.07,22.68
877,72.89,49.75,41.57,30.91,28.07,22.77
879,72.64,49.75,41.57,30.91,28.07,22.60
881,73.14,49.75,41.68,31.00,28.16,22.68
883,72.89,49.89,41.68,31.00,28.07,22.68
885,72.89,49.89,41.68,31.00,27.98,22.60
887,72.89,49.89,41.68,31.00,28.07,22.60
889,72.89,50.02,41.79,31.00,28.07,22.68
891,73.14,50.02,41.79,31.00,28.16,22.68
893,73.14,50.02,41.79,31.10,28.16,22.68
895,73.14,50.02,41.90,31.10,28.16,22.68
897,73.14,50.15,41.79,31.10,28.16,22.68
899,73.14,50.15,41.90,31.10,28.16,22.68
901,73.14,50.15,41.90,31.10,28.16,22.68
903,73.14,50.15,41.90,31.10,28.16,22.68
905,73.39,50.29,41.90,31.19,28.16,22.68
907,73.14,50.29,42.01,31.19,28.25,22.68
909,73.14,50.29,42.01,31.19,28.25,22.68
912,73.14,50.29,42.01,31.19,28.25,22.68
914,73.14,50.42,42.01,31.28,28.25,22.68
916,73.39,50.42,42.01,31.19,28.25,22.68
918,73.39,50.42,42.13,31.28,28.25,22.68
920,73.39,50.42,42.13,31.28,28.07,22.68
922,73.39,50.55,42.13,31.28,28.25,22.68
924,73.64,50.55,42.24,31.28,28.34,22.77
926,73.39,50.55,42.24,31.28,28.25,22.77
928,73.39,50.55,42.24,31.28,28.25,23.12
930,73.64,50.69,42.24,31.38,28.34,22.60
932,73.64,50.69,42.24,31.38,28.34,22.60
934,73.64,50.69,42.24,31.38,28.34,22.60
936,73.64,50.82,42.35,31.38,28.34,22.68
938,73.64,50.82,42.35,31.38,28.34,22.77
940,73.90,50.82,42.35,31.47,28.34,22.77
942,73.90,50.82,42.35,31.47,28.34,22.68
944,73.90,50.96,42.46,31.47,28.43,22.68
946,73.90,50.96,42.46,31.47,28.43,22.68
948,73.90,50.96,42.46,31.47,28.43,22.68
950,73.90,50.96,42.46,31.47,28.34,22.68
952,73.90,51.10,42.57,31.47,28.43,22.68
954,73.90,51.10,42.57,31.56,28.61,22.68
956,74.16,51.10,42.57,31.47,28.43,22.68
958,73.90,51.10,42.57,31.56,28.43,22.68
960,74.16,51.10,42.57,31.56,28.43,22.77
962,73.90,51.10,42.57,31.56,28.43,22.77
964,73.90,51.23,42.69,31.56,28.52,22.68
966,74.16,51.23,42.69,31.56,28.52,22.68
969,74.16,51.23,42.69,31.66,28.52,22.68
971,74.16,51.23,42.69,31.66,28.52,22.68
973,74.16,51.37,42.80,31.66,28.52,22.68
975,74.16,51.37,42.80,31.66,28.52,22.60
977,74.16,51.37,42.80,31.66,28.52,22.68
979,74.16,51.51,42.80,31.75,28.61,22.68
981,74.16,51.51,42.80,31.75,28.61,22.60
983,74.42,51.51,42.91,31.75,28.61,22.77
985,74.42,51.51,42.91,31.75,28.71,22.60
987,74.42,51.51,42.91,31.75,28.71,22.68
989,74.68,51.65,42.91,31.75,28.71,22.68
991,74.42,51.65,43.03,31.75,28.71,22.68
993,74.42,51.65,43.03,31.85,28.80,22.60
995,74.68,51.79,43.03,31.85,28.71,22.68
997,74.42,51.79,43.03,31.85,28.71,22.68
999,74.42,51.79,43.03,31.85,28.71,22.51
1001,74.42,51.79,43.14,31.85,28.71,22.60
1003,74.68,51.79,43.14,31.85,28.71,22.68
1005,74.68,51.79,43.14,31.85,28.80,22.60
1007,74.42,51.92,43.14,31.94,28.80,22.68
1009,74.42,51.92,43.26,31.94,28.80,22.68
1011,74.68,51.92,43.26,31.94,28.80,22.60
1013,74.68,52.06,43.26,31.94,28.71,22.68
1015,74.68,51.92,43.26,31.94,28.80,22.68
1017,74.68,52.06,43.26,31.94,28.80,22.86
1019,74.68,52.06,43.37,32.03,28.80,22.68
1021,74.68,52.20,43.37,32.03,28.89,22.77
1023,74.68,52.06,43.37,32.03,28.89,22.60
1026,74.94,52.20,43.37,32.03,28.89,22.68
1028,74.68,52.20,43.48,32.03,28.89,22.68
1030,74.68,52.20,43.48,32.22,28.89,22.68
1032,74.68,52.20,43.48,32.13,28.89,22.68
1034,74.68,52.20,43.48,32.13,28.89,22.68
1036,74.94,52.34,43.60,32.13,28.98,22.68
1038,74.94,52.34,43.60,32.13,28.89,22.68
1040,74.94,52.34,43.60,32.13,28.89,22.60
1042,74.68,52.34,43.48,32.13,28.89,22.77
1044,74.68,52.49,43.72,32.22,28.98,22.68
1046,74.68,52.49,43.72,32.22,28.98,22.68
1048,74.68,52.49,43.72,32.22,28.98,22.68
1050,74.68,52.49,43.72,32.22,28.98,22.86
1052,74.68,52.49,43.72,32.22,28.98,22.68
1054,74.42,52.63,43.72,32.22,28.98,22.68
1056,74.16,52.63,43.83,32.32,28.98,22.77
1058,73.64,52.63,43.83,32.32,28.98,22.77
1060,73.39,52.63,43.83,32.32,28.98,22.77
1062,73.39,52.63,43.83,32.32,28.98,23.12
1064,73.39,52.77,43.95,32.32,29.07,23.03
1066,73.14,52.77,43.95,32.32,28.98,22.86
1068,72.89,52.77,43.95,32.32,29.07,22.68
1070,72.89,52.77,44.06,32.32,29.07,22.86
1072,72.89,52.91,44.06,32.41,29.07,22.86
1074,72.64,52.91,44.06,32.41,29.07,22.77
1076,72.89,52.91,44.06,32.41,29.07,22.77
1078,72.89,52.91,44.06,32.41,29.16,22.77
1080,72.64,53.06,44.06,32.41,29.07,22.77
1083,72.64,52.91,44.06,32.51,29.16,22.77
1085,72.89,53.06,44.18,32.51,29.16,22.68
