time_s,T1_C,T2_C,T3_C,T4_C,T5_C,T6_C
0,22.94,22.94,21.90,21.38,21.99,21.04
2,22.94,22.94,21.90,21.38,21.99,20.95
4,22.94,22.94,21.90,21.38,21.99,20.95
6,22.86,22.94,21.90,21.38,22.08,20.95
8,22.94,22.94,21.90,21.38,22.08,20.95
10,22.94,22.94,21.90,21.38,22.08,20.87
12,22.94,22.94,21.90,21.38,22.08,20.87
14,22.94,22.94,21.90,21.38,22.08,20.95
16,22.94,22.94,21.99,21.38,22.08,21.04
18,22.94,22.94,21.90,21.38,22.08,20.87
20,22.94,22.94,21.90,21.47,22.08,20.78
22,22.94,22.94,21.90,21.38,22.08,20.78
24,22.94,22.94,21.90,21.38,22.08,20.87
26,22.94,22.94,21.90,21.38,22.08,20.78
28,22.94,22.94,21.90,21.38,22.08,20.78
30,22.94,22.94,21.90,21.47,22.16,20.61
32,22.94,22.94,21.99,21.47,22.08,20.78
34,23.03,22.94,21.90,21.38,22.08,20.87
36,22.94,22.94,21.90,21.47,22.16,20.69
38,22.94,22.94,21.90,21.47,22.16,20.78
40,22.94,22.94,21.90,21.38,22.08,20.78
42,22.94,22.94,21.90,21.47,22.42,20.78
44,22.94,22.94,21.99,21.47,22.08,20.78
46,23.03,23.03,21.99,21.47,22.08,20.78
48,23.03,23.03,21.90,21.47,22.08,20.78
51,23.03,23.03,21.73,21.47,22.08,20.78
53,23.03,23.03,21.99,21.47,22.08,20.78
55,23.03,23.03,21.90,21.47,21.99,20.61
57,23.03,23.03,21.99,21.47,22.08,20.78
59,23.03,23.03,21.99,21.47,21.99,20.78
61,23.03,23.03,21.99,21.47,21.99,20.69
63,23.03,23.03,21.99,21.47,22.08,20.78
65,23.03,23.12,21.99,21.47,21.99,20.61
67,23.03,23.12,21.99,21.47,21.99,20.69
69,23.03,23.12,21.99,21.47,21.90,20.69
71,23.03,23.12,21.99,21.47,21.99,20.69
73,23.03,23.12,21.99,21.47,21.99,20.61
75,23.03,23.21,22.08,21.47,21.90,20.61
77,23.03,23.21,21.99,21.47,21.99,20.61
79,23.03,23.21,21.99,21.47,22.08,20.69
81,23.03,23.21,22.08,21.47,21.99,20.69
83,23.03,23.29,22.08,21.47,21.90,20.69
85,23.03,23.29,21.99,21.47,21.99,20.69
87,23.12,23.29,21.99,21.38,21.90,20.69
89,23.12,23.29,22.08,21.47,21.99,20.61
91,23.12,23.38,22.08,21.47,21.90,20.61
