time_s,T1_C,T2_C,T3_C,T4_C,T5_C,T6_C
0,22.94,22.60,22.25,22.25,22.86,22.34
2,22.94,22.51,22.25,22.25,22.94,22.42
4,23.03,22.51,22.34,22.25,22.94,22.25
6,23.12,22.51,22.25,22.25,22.94,22.16
8,23.12,22.60,22.25,22.25,22.94,22.34
10,23.21,22.60,22.25,22.34,22.94,22.34
12,23.38,22.60,22.25,22.34,22.94,22.16
14,23.55,22.60,22.34,22.25,22.94,22.34
16,23.73,22.60,22.34,22.25,22.94,22.60
18,23.99,22.60,22.34,22.34,22.86,22.25
20,24.25,22.60,22.34,22.34,22.86,22.25
22,24.60,22.60,22.42,22.34,22.86,22.25
24,24.96,22.68,22.42,22.34,22.86,22.25
26,25.22,22.68,22.51,22.25,22.94,22.16
28,25.48,22.68,22.60,22.25,22.94,22.16
30,25.93,22.77,22.68,22.34,22.86,22.16
32,26.28,22.77,22.68,22.34,23.12,22.16
34,26.64,22.77,22.77,22.34,22.86,22.16
36,26.99,22.86,22.86,22.34,22.86,22.16
38,27.35,22.86,23.03,22.34,22.86,22.16
40,27.71,22.94,23.12,22.34,22.94,22.16
42,28.07,22.94,23.21,22.34,22.94,22.16
44,28.52,23.03,23.38,22.34,22.94,22.25
46,28.89,23.03,23.47,22.34,22.94,22.25
48,29.16,23.12,23.55,22.34,22.86,22.25
51,29.53,23.21,23.73,22.34,22.86,22.16
53,29.89,23.21,23.82,22.34,22.86,22.25
55,30.26,23.21,23.90,22.34,22.86,22.16
57,30.63,23.29,24.08,22.34,22.86,22.16
59,30.91,23.38,24.17,22.34,22.94,22.16
61,31.28,23.38,24.34,22.34,22.86,21.90
63,31.66,23.47,24.43,22.34,22.86,22.16
65,31.94,23.55,24.60,22.34,22.94,22.16
67,32.22,23.55,24.60,22.34,22.94,22.16
69,32.60,23.64,24.78,22.34,22.86,22.16
71,32.89,23.64,24.96,22.34,22.94,22.25
73,33.18,23.73,25.04,22.34,22.86,22.16
75,33.56,23.82,25.22,22.42,22.86,22.16
77,33.85,23.82,25.31,22.42,22.86,22.25
79,34.14,23.90,25.48,22.42,22.94,22.25
81,34.43,23.99,25.57,22.42,22.86,22.25
83,34.73,24.08,25.66,22.42,22.94,22.25
85,35.02,24.08,25.84,22.42,22.94,22.16
87,35.32,24.17,25.84,22.42,22.94,22.25
89,35.51,24.25,26.02,22.42,22.94,22.25
91,35.81,24.34,26.10,22.42,22.94,22.25
93,36.11,24.34,26.19,22.42,23.03,22.25
95,36.31,24.43,26.37,22.42,22.94,22.16
97,36.62,24.52,26.46,22.51,22.94,22.16
99,36.92,24.60,26.55,22.42,22.94,22.60
101,37.12,24.69,26.64,22.51,22.94,22.16
103,37.43,24.69,26.82,22.51,22.94,22.25
105,37.63,24.78,26.91,22.51,22.94,22.25
108,37.84,24.87,26.99,22.51,22.94,22.25
110,38.15,24.96,27.08,22.51,23.03,22.16
112,38.36,25.04,27.17,22.51,22.94,22.16
114,38.67,25.04,27.35,22.51,22.94,22.25
116,38.88,25.13,27.44,22.60,23.03,22.25
118,39.09,25.22,27.53,22.60,23.03,22.25
120,39.30,25.31,27.62,22.60,23.03,22.25
122,39.51,25.40,27.80,22.60,22.94,22.25
124,39.83,25.40,27.80,22.60,22.94,22.25
126,39.94,25.48,27.89,22.60,22.94,22.25
128,40.26,25.57,28.07,22.60,23.03,22.25
130,40.48,25.66,28.16,22.68,23.03,22.25
132,40.59,25.75,28.25,22.68,23.03,22.25
134,40.80,25.84,28.34,22.68,23.03,22.25
136,41.13,25.93,28.43,22.68,23.03,22.25
138,41.24,25.93,28.52,22.68,22.94,22.25
140,41.46,26.02,28.61,22.68,22.60,22.25
142,41.68,26.10,28.71,22.68,23.03,22.25
144,41.90,26.19,28.80,22.68,23.03,22.25
146,42.13,26.28,28.89,22.77,23.03,22.16
148,42.24,26.37,28.98,22.77,23.03,22.34
150,42.46,26.37,29.07,22.77,23.03,21.82
152,42.69,26.46,29.16,22.77,23.03,22.25
154,42.91,26.55,29.25,22.77,23.03,22.25
156,43.03,26.64,29.34,22.86,23.03,22.25
158,43.26,26.73,29.43,22.86,23.12,22.25
160,43.48,26.82,29.53,22.86,23.03,22.25
162,43.60,26.91,29.62,22.86,23.03,22.16
165,43.83,26.91,29.62,22.86,23.21,22.25
167,43.95,26.99,29.71,22.86,23.12,22.25
169,44.18,27.08,29.80,22.86,23.12,22.25
171,44.30,27.17,29.89,22.86,23.12,22.16
173,44.41,27.26,29.99,22.86,23.12,22.34
175,44.65,27.35,30.08,22.86,23.12,22.16
177,44.77,27.44,30.17,22.94,23.12,22.77
179,45.00,27.44,30.26,22.94,23.12,22.25
181,45.12,27.53,30.35,22.94,23.21,22.25
183,45.24,27.62,30.45,23.03,23.12,22.25
185,45.48,27.71,30.54,23.03,23.21,22.25
187,45.60,27.80,30.63,23.03,23.12,22.34
189,45.84,27.89,30.72,23.03,23.21,22.25
191,45.96,27.98,30.72,23.03,23.21,22.25
193,46.08,27.98,30.91,23.03,23.21,22.25
195,46.33,28.07,30.91,23.03,23.21,22.16
197,46.45,28.16,31.00,23.12,23.21,22.16
199,46.57,28.25,31.10,23.12,23.29,22.16
201,46.69,28.34,31.19,23.12,23.21,22.16
203,46.94,28.43,31.28,23.12,23.21,22.25
205,47.06,28.43,31.28,23.12,23.21,22.16
207,47.19,28.52,31.38,23.21,23.21,22.16
209,47.31,28.61,31.47,23.21,23.29,22.25
211,47.44,28.71,31.56,23.21,23.29,22.25
213,47.56,28.80,31.66,23.21,23.21,22.25
215,47.69,28.89,31.75,23.21,23.21,22.25
217,47.82,28.98,31.75,23.29,23.29,22.16
219,48.07,28.98,31.85,23.29,23.29,22.16
221,48.20,29.07,31.94,23.21,23.29,22.25
224,48.32,29.16,32.03,23.29,23.29,22.16
226,48.45,29.25,32.13,23.29,23.29,22.25
228,48.58,29.34,32.22,23.29,23.29,22.16
230,48.71,29.34,32.22,23.29,23.29,22.16
232,48.84,29.43,32.32,23.29,23.29,22.16
234,48.97,29.53,32.41,23.38,23.29,22.16
236,49.10,29.62,32.51,23.38,23.29,22.16
238,49.23,29.71,32.60,23.38,23.29,22.16
240,49.36,29.80,32.60,23.38,23.29,22.16
242,49.49,29.80,32.70,23.38,23.38,22.25
244,49.62,29.89,32.79,23.47,23.38,22.25
246,49.75,29.99,32.79,23.47,23.38,22.16
248,49.89,30.08,32.89,23.47,23.38,22.16
250,50.02,30.17,32.98,23.47,23.38,22.08
252,50.02,30.26,33.08,23.47,23.38,22.08
254,50.15,30.26,33.18,23.47,23.38,21.99
256,50.29,30.35,33.27,23.55,23.38,22.16
258,50.42,30.45,33.27,23.55,23.38,22.08
260,50.42,30.54,33.37,23.55,23.38,22.08
262,50.69,30.63,33.46,23.55,23.38,21.99
264,50.82,30.63,33.56,23.55,23.38,22.16
266,50.96,30.72,33.56,23.64,23.38,22.08
268,51.10,30.82,33.66,23.55,23.55,22.08
270,51.10,30.91,33.75,23.64,23.38,22.16
272,51.37,31.00,33.75,23.64,23.38,22.08
274,51.37,31.00,33.85,23.64,23.38,22.08
276,51.51,31.10,33.95,23.64,23.47,22.08
278,51.65,31.19,34.04,23.73,23.38,22.08
281,51.79,31.19,34.04,23.64,23.47,22.08
283,51.92,31.28,34.14,23.73,23.47,22.08
285,51.92,31.38,34.24,23.73,23.47,22.08
287,52.06,31.47,34.33,23.73,23.47,22.08
289,52.20,31.56,34.43,23.82,23.47,21.90
291,52.34,31.66,34.43,23.73,23.47,22.08
293,52.34,31.66,34.53,23.82,23.47,22.08
295,52.49,31.75,34.63,23.82,23.47,22.08
297,52.77,31.85,34.63,23.82,23.47,22.08
299,52.63,31.85,34.73,23.90,23.47,22.16
301,52.91,31.94,34.82,23.90,23.55,22.08
303,52.91,32.03,34.82,23.90,23.55,22.08
305,53.06,32.13,34.92,23.90,23.55,22.08
307,53.06,32.13,35.02,23.90,23.55,22.08
309,53.20,32.22,35.12,23.90,23.55,21.99
311,53.34,32.32,35.12,23.99,23.55,21.99
313,53.34,32.41,35.22,23.99,23.55,21.99
315,53.49,32.41,35.32,23.99,23.55,21.99
317,53.63,32.51,35.32,24.08,23.55,21.99
319,53.78,32.60,35.42,24.08,23.55,21.99
321,53.78,32.70,35.51,24.08,23.64,21.99
323,53.93,32.79,35.51,24.08,23.64,21.99
325,53.93,32.79,35.61,24.08,23.64,21.99
327,54.07,32.89,35.71,24.08,23.64,21.99
329,54.22,32.98,35.71,24.17,23.64,22.08
331,54.22,33.08,35.81,24.17,23.64,21.90
333,54.37,33.08,35.91,24.17,23.73,21.99
335,54.37,33.18,35.91,24.17,23.64,21.90
338,54.52,33.27,36.01,24.17,23.64,22.08
340,54.67,33.27,36.11,24.25,23.73,21.90
342,54.67,33.37,36.11,24.25,23.64,21.99
344,54.82,33.46,36.21,24.25,23.64,21.90
346,54.82,33.56,36.21,24.25,23.73,22.08
348,54.97,33.56,36.31,24.25,23.73,21.99
350,55.12,33.66,36.41,24.25,23.73,21.99
352,55.12,33.75,36.41,24.25,23.73,21.99
354,55.27,33.75,36.51,24.34,23.29,21.99
356,55.42,33.85,36.62,24.34,23.73,21.99
358,55.42,33.95,36.62,24.34,23.82,21.99
360,55.57,33.95,36.62,24.43,23.73,21.99
362,55.57,34.04,36.72,24.43,23.82,21.99
364,55.73,34.14,36.72,24.43,23.82,21.99
366,55.88,34.14,36.82,24.43,23.82,21.99
368,55.73,34.24,36.82,24.43,23.73,21.99
370,56.03,34.33,36.92,24.52,23.82,21.99
372,56.03,34.43,36.92,24.52,23.82,21.99
374,56.03,34.43,37.02,24.52,23.90,21.99
376,56.19,34.53,37.12,24.52,23.82,21.99
378,56.34,34.53,37.12,24.52,23.90,22.08
380,56.34,34.63,37.22,24.52,23.82,22.08
382,56.50,34.73,37.22,24.60,23.90,21.99
384,56.50,34.82,37.33,24.60,23.90,21.90
386,56.50,34.82,37.33,24.60,23.90,21.99
388,56.66,34.92,37.43,24.60,23.99,21.99
390,56.66,35.02,37.43,24.69,23.90,22.08
392,56.82,35.02,37.53,24.69,23.99,21.90
395,56.97,35.12,37.53,24.69,23.99,21.99
397,56.97,35.12,37.63,24.69,23.99,21.99
399,56.97,35.22,37.53,24.78,23.99,21.99
401,57.13,35.22,37.74,24.78,23.99,21.90
403,57.29,35.32,37.74,24.78,23.99,21.90
405,57.29,35.42,37.84,24.78,23.99,21.90
407,57.45,35.51,37.84,24.78,23.99,21.90
409,57.45,35.51,37.94,24.87,24.08,21.99
411,57.45,35.61,37.94,24.87,23.99,21.90
413,57.61,35.61,38.05,24.87,23.99,21.99
415,57.61,35.71,38.05,24.87,24.08,21.82
417,57.78,35.71,38.15,24.96,24.08,21.90
419,57.78,35.81,38.15,24.96,24.08,21.90
421,57.78,35.91,38.15,24.96,24.17,21.90
423,57.94,36.01,38.25,24.96,24.08,21.90
425,58.10,35.91,38.25,25.04,24.17,21.90
427,58.10,36.11,38.36,25.04,24.17,21.90
429,58.10,36.11,38.36,25.04,24.17,21.90
431,58.27,36.21,38.46,25.04,24.17,21.90
433,58.27,36.31,38.46,25.04,24.17,21.90
435,58.43,36.31,38.46,25.04,24.17,21.90
437,58.43,36.41,38.57,25.04,24.17,21.56
439,58.60,36.41,38.57,25.13,24.25,21.90
441,58.60,36.51,38.57,25.13,24.17,21.90
443,58.60,36.51,38.57,25.13,24.25,21.82
445,58.76,36.62,38.67,25.13,24.17,21.82
447,58.93,36.72,38.67,25.22,24.34,21.90
449,58.93,36.72,38.67,25.22,24.25,21.90
452,58.93,36.82,38.77,25.22,24.25,22.08
454,58.93,36.82,38.77,25.22,24.34,21.99
456,59.10,36.92,38.88,25.22,24.25,21.99
458,59.10,36.92,38.88,25.22,24.34,21.90
460,59.27,37.02,38.88,25.31,24.34,21.90
462,59.43,37.12,38.98,25.31,24.34,21.90
464,59.43,37.12,38.98,25.31,24.34,21.82
466,59.43,37.22,38.98,25.40,24.34,21.99
468,59.43,37.22,38.98,25.40,24.43,21.90
470,59.60,37.33,39.09,25.40,24.43,21.90
472,59.60,37.43,39.20,25.40,24.43,21.99
474,59.60,37.43,39.20,25.40,24.43,21.99
476,59.78,37.53,39.20,25.48,24.43,21.99
478,59.78,37.53,39.20,25.48,24.43,21.90
480,59.78,37.63,39.30,25.48,24.43,21.99
482,59.95,37.63,39.30,25.48,24.52,22.08
484,59.95,37.74,39.30,25.57,24.52,21.99
486,59.95,37.74,39.30,25.57,24.52,21.90
488,60.12,37.84,39.41,25.57,24.52,21.90
490,60.12,37.84,39.41,25.57,24.52,21.90
492,60.29,37.94,39.51,25.57,24.60,21.90
494,60.29,38.05,39.51,25.66,24.52,21.90
496,60.29,38.05,39.51,25.66,24.60,21.82
498,60.47,38.15,39.62,25.66,24.60,21.90
500,60.47,38.15,39.62,25.75,24.60,21.90
502,60.47,38.25,39.62,25.75,24.60,21.82
504,60.47,38.25,39.62,25.75,24.60,21.73
506,60.47,38.36,39.62,25.75,24.69,21.82
509,60.64,38.36,39.73,25.75,24.60,21.73
511,60.64,38.46,39.73,25.84,24.69,21.73
513,60.64,38.57,39.83,25.84,24.69,21.82
515,60.82,38.57,39.83,25.84,24.69,21.82
517,60.82,38.57,39.83,25.84,24.69,21.82
519,60.82,38.67,39.83,25.84,24.69,21.99
521,60.99,38.67,39.94,25.93,24.69,21.64
523,60.99,38.77,39.94,25.93,24.78,21.90
525,60.99,38.88,39.94,25.93,24.78,21.90
527,60.99,38.88,40.05,25.93,24.78,21.73
529,61.17,38.98,40.05,25.93,24.78,21.82
531,61.17,38.98,40.05,25.93,24.78,21.73
533,61.17,38.98,40.05,26.02,24.78,21.82
535,61.35,39.09,40.05,26.02,24.87,21.82
537,61.35,39.09,40.15,26.02,24.87,21.82
539,61.53,39.20,40.15,26.02,24.87,21.82
541,61.53,39.30,40.15,26.10,24.87,21.82
543,61.53,39.30,40.26,26.10,24.87,21.73
545,61.53,39.41,40.26,26.19,24.87,21.82
547,61.71,39.41,40.26,26.19,24.87,21.82
549,61.71,39.51,40.26,26.10,24.87,21.82
551,61.71,39.51,40.37,26.19,24.96,21.82
553,61.71,39.62,40.37,26.19,24.87,21.82
555,61.89,39.62,40.37,26.19,24.96,21.73
557,61.89,39.73,40.37,26.19,24.96,21.82
559,61.89,39.73,40.37,26.28,24.96,21.82
561,62.07,39.83,40.48,26.28,24.96,21.82
563,62.07,39.83,40.48,26.28,24.96,21.82
565,62.07,39.83,40.48,26.28,24.96,21.82
568,62.26,39.94,40.48,26.37,24.96,21.73
570,62.26,40.05,40.59,26.37,24.96,21.99
572,62.26,40.05,40.69,26.37,25.04,21.99
574,62.26,40.15,40.59,26.37,25.04,21.82
576,62.44,40.15,40.59,26.37,25.13,21.82
578,62.44,40.26,40.69,26.37,25.04,21.82
580,62.44,40.26,40.69,26.46,25.13,21.82
582,62.62,40.26,40.69,26.46,25.04,21.82
584,62.62,40.37,40.69,26.46,25.04,21.82
586,62.81,40.37,40.80,26.55,25.13,21.82
588,62.81,40.48,40.80,26.55,25.13,21.82
590,62.81,40.48,40.69,26.55,25.13,21.82
592,62.81,40.48,40.91,26.55,25.13,21.82
594,63.00,40.59,40.91,26.64,25.13,21.82
596,62.81,40.69,40.91,26.64,25.13,21.82
598,63.00,40.69,40.91,26.64,25.13,21.82
600,63.00,40.69,41.02,26.64,25.22,21.73
602,63.18,40.80,41.02,26.64,25.48,21.82
604,63.18,40.80,41.02,26.73,25.22,21.82
606,63.18,40.91,41.02,26.73,25.22,21.90
608,63.18,41.02,41.02,26.73,25.22,21.82
610,63.18,41.02,41.13,26.73,25.22,21.90
612,63.37,41.02,41.13,26.73,25.22,21.90
614,63.37,41.13,41.13,26.73,25.22,21.82
616,63.37,41.13,41.24,26.82,25.22,21.82
618,63.56,41.24,41.24,26.82,25.31,21.82
620,63.56,41.24,41.24,26.82,25.31,21.73
622,63.56,41.24,41.24,26.82,25.31,21.82
625,63.75,41.35,41.35,26.91,25.22,21.90
627,63.75,41.35,41.35,26.91,25.31,21.82
629,63.75,41.46,41.46,26.91,25.40,21.82
631,63.94,41.46,41.35,26.91,25.40,21.82
633,63.94,41.57,41.46,26.91,25.40,21.82
635,63.94,41.57,41.46,26.99,25.40,21.82
637,63.94,41.68,41.57,26.99,25.40,21.82
639,63.94,41.68,41.57,26.99,25.48,21.82
641,64.14,41.68,41.57,26.99,25.40,21.82
