time_s,T1_C,T2_C,T3_C,T4_C,T5_C,T6_C
268,44.30,31.85,29.71,25.48,25.57,23.73
270,44.41,31.85,29.80,26.19,25.57,23.73
272,44.06,31.85,29.25,26.10,25.66,24.25
274,44.41,31.85,29.62,26.64,26.02,23.82
276,44.65,32.03,29.89,26.46,25.57,23.73
278,44.77,32.13,29.99,26.28,25.57,23.73
281,45.12,32.13,29.53,26.10,25.66,24.25
283,45.00,32.32,29.62,26.10,25.57,23.90
285,45.00,32.13,29.62,26.46,26.19,24.34
287,45.00,32.32,29.99,26.28,25.57,24.08
289,45.00,32.41,30.08,26.19,25.84,23.29
291,45.12,32.70,29.99,26.28,25.57,23.90
293,45.48,32.32,29.99,25.75,25.66,24.08
295,45.24,32.60,30.08,26.28,25.93,23.29
297,45.36,32.41,30.08,26.64,25.66,24.17
299,45.36,32.70,30.17,26.28,25.84,23.82
301,45.60,32.51,30.17,26.73,25.75,24.25
303,45.60,32.51,29.89,26.55,25.84,23.90
305,45.60,32.98,30.08,26.46,26.19,24.08
307,45.72,32.79,30.54,26.46,25.84,24.52
309,45.60,32.79,30.26,26.10,25.66,24.08
311,46.20,32.79,30.35,26.02,25.66,24.17
313,46.20,32.98,30.72,26.55,25.84,24.52
315,46.33,33.08,30.45,26.55,25.93,23.29
317,46.33,33.37,30.54,26.55,26.55,23.99
319,46.45,33.56,30.45,26.73,25.93,23.90
321,46.57,33.27,30.45,27.17,25.84,23.99
323,46.57,33.27,30.63,26.64,26.10,23.29
325,47.06,33.27,30.63,27.17,25.84,24.25
327,47.06,33.37,30.72,26.99,25.93,24.52
329,47.06,33.37,31.10,26.64,26.19,24.08
331,46.94,33.56,30.45,26.73,26.37,24.08
333,47.06,33.56,30.91,26.82,26.02,23.64
335,47.19,33.56,30.91,26.91,26.02,23.90
338,47.19,33.66,31.19,26.82,26.28,24.08
340,47.31,33.85,31.19,26.82,26.37,23.90
342,47.31,33.85,31.00,27.17,26.02,23.29
344,47.44,33.85,31.19,26.99,26.19,24.34
346,47.56,33.95,31.19,27.08,26.19,24.34
348,47.56,34.24,31.10,26.37,26.02,24.52
350,47.69,34.43,31.10,27.44,26.02,24.43
352,47.69,34.14,31.38,27.08,26.46,24.08
354,47.69,34.43,31.10,27.62,26.02,24.52
356,47.82,34.24,31.38,27.17,26.28,24.17
358,47.94,34.24,31.66,27.08,26.55,23.90
360,47.94,34.63,31.28,27.62,26.10,24.52
362,47.94,34.53,31.38,27.35,26.02,24.25
364,48.20,34.43,31.56,27.26,26.37,24.08
366,48.20,34.53,31.56,27.26,26.28,24.25
368,48.20,34.63,31.56,27.44,26.37,24.17
370,48.32,34.63,31.66,27.26,26.55,23.99
372,48.32,34.63,31.94,27.26,26.64,23.99
374,48.45,34.73,31.66,27.26,26.73,23.90
376,48.71,34.82,31.66,27.80,26.28,24.25
378,48.58,34.73,32.03,27.71,26.28,24.17
380,48.71,35.02,31.75,27.44,26.73,24.17
382,48.07,35.22,31.85,27.35,26.55,24.69
384,48.58,34.92,31.85,26.91,26.64,24.08
386,48.97,35.32,32.03,27.44,26.37,23.38
388,48.32,35.42,32.03,27.53,26.37,24.17
390,48.97,35.22,32.03,27.44,26.28,24.17
392,48.97,35.42,32.41,28.07,26.91,24.52
395,49.23,35.32,32.13,27.71,26.82,24.34
397,49.23,35.32,32.41,27.98,26.55,24.17
399,49.23,35.42,32.41,27.89,26.55,24.52
401,50.02,35.51,32.51,27.71,26.91,24.17
403,49.36,35.51,32.60,27.71,27.08,24.17
405,49.75,35.61,32.70,27.89,26.64,24.69
407,49.62,36.01,32.51,27.80,27.08,24.25
409,49.75,35.81,32.89,27.89,26.73,23.38
411,49.75,35.91,33.08,27.98,26.64,24.25
413,50.42,36.01,32.79,27.89,27.08,24.60
415,50.15,36.21,32.98,27.89,26.82,23.90
417,49.49,36.11,32.98,27.89,26.91,24.52
419,50.29,36.01,33.18,28.07,26.73,24.25
421,50.42,36.11,33.18,27.89,26.73,23.99
423,50.42,36.11,33.08,28.16,26.82,24.17
425,50.55,36.41,33.18,27.89,26.82,24.78
427,50.55,36.21,33.18,28.16,27.17,24.34
429,50.55,36.21,32.51,28.16,26.82,24.34
431,51.37,36.41,33.18,28.07,27.35,24.34
433,50.69,36.41,33.56,28.07,26.82,24.60
435,50.96,36.62,33.27,28.07,27.35,24.34
437,50.96,36.82,33.37,28.07,27.26,24.43
439,50.96,36.51,33.46,28.34,26.91,24.34
441,51.10,36.82,33.37,28.07,27.35,24.25
443,51.23,36.72,33.46,28.34,27.17,24.17
445,51.23,36.62,33.75,28.34,26.91,24.43
447,51.23,36.72,33.75,28.43,26.91,24.34
449,51.23,36.72,33.85,28.25,26.91,24.43
452,51.37,36.92,33.95,28.16,27.08,24.52
454,51.51,37.02,33.75,28.43,27.17,24.17
456,51.37,36.92,33.85,28.43,26.91,24.52
458,51.51,37.02,34.04,28.25,27.35,24.43
460,50.69,37.02,33.75,28.61,27.08,24.34
462,51.65,37.02,34.24,28.25,27.08,24.52
464,51.79,37.02,34.14,28.25,27.44,24.34
466,51.79,37.43,33.95,28.61,27.17,24.25
468,51.79,37.33,34.14,28.34,26.37,24.34
470,51.92,37.33,33.95,28.61,27.08,24.34
472,52.06,37.53,34.14,28.34,27.53,24.25
474,52.06,37.33,34.04,28.43,27.17,24.60
476,52.06,37.33,34.43,28.43,27.26,24.43
478,52.20,37.63,34.04,27.80,27.17,24.34
480,52.06,37.53,34.24,28.71,27.08,23.38
482,52.20,37.63,34.33,28.43,27.62,24.25
484,52.20,37.63,34.43,28.52,26.82,24.25
486,52.49,37.63,34.43,28.61,27.08,24.52
488,52.34,37.94,34.33,28.80,27.17,24.25
490,53.06,37.74,34.43,28.71,27.08,24.69
492,52.06,37.84,34.43,28.80,27.08,24.78
494,52.49,37.74,34.73,28.61,27.44,24.34
496,52.63,37.84,33.95,28.71,27.26,24.43
498,52.06,37.94,34.53,28.80,27.17,24.60
500,52.77,38.15,34.63,28.89,27.26,24.34
502,52.63,37.94,34.92,28.61,27.53,24.25
504,53.06,38.05,34.82,28.80,27.26,24.52
506,53.06,38.05,34.63,28.80,27.35,24.34
509,52.91,38.46,34.63,27.98,27.26,24.52
511,53.06,38.25,34.82,28.98,27.26,23.64
513,52.63,38.25,34.92,28.89,27.35,24.52
515,53.06,38.25,35.02,28.80,27.80,24.25
517,53.20,38.36,34.82,29.07,27.35,24.69
519,53.20,38.67,34.82,28.16,27.35,24.60
521,53.20,38.36,35.22,28.89,27.26,24.25
523,53.34,38.67,34.92,29.25,27.35,24.87
525,54.22,38.57,35.02,28.98,27.53,24.43
527,53.34,38.57,35.12,28.89,27.71,24.34
529,53.34,38.67,35.02,29.16,27.44,24.34
531,53.49,38.67,35.12,29.07,27.44,24.52
533,53.49,38.77,35.12,29.25,27.53,24.69
535,53.63,38.77,35.22,29.16,27.44,24.52
537,53.63,39.09,35.22,28.52,27.35,24.08
539,53.63,39.09,35.32,29.25,27.44,24.52
541,53.93,38.88,35.42,29.25,27.53,24.60
543,54.22,38.98,34.73,29.16,27.71,24.43
545,53.93,38.98,35.61,29.07,27.89,24.34
547,54.07,39.20,35.32,29.43,27.35,24.69
549,54.07,39.09,35.81,29.16,27.98,24.25
551,54.07,39.09,35.81,29.16,27.89,24.17
553,54.07,39.09,35.71,29.16,27.80,24.87
555,54.22,39.20,35.61,29.25,27.62,24.25
557,54.22,39.20,35.71,29.25,27.71,24.34
559,54.37,39.51,35.61,29.71,27.44,24.60
561,54.37,39.41,35.71,29.43,27.53,24.43
563,54.37,39.62,35.61,29.71,27.44,24.87
565,54.37,39.41,35.81,29.25,27.80,24.17
568,54.52,39.41,35.91,29.34,27.80,24.25
570,54.67,39.51,35.81,29.43,27.71,24.25
572,54.67,39.62,35.91,29.43,27.89,24.25
574,54.52,39.41,35.81,29.80,27.62,24.78
576,54.82,39.73,35.91,29.43,27.80,24.25
578,54.82,39.94,35.71,29.80,27.53,24.69
580,54.67,39.73,36.01,29.43,27.71,24.34
582,54.82,39.94,35.91,29.89,27.62,24.78
584,55.73,39.83,36.31,29.53,27.98,24.43
586,55.12,40.05,36.01,29.71,27.71,24.17
588,54.97,40.05,36.01,29.99,27.62,24.60
590,54.97,40.05,36.11,29.99,27.71,24.60
592,54.97,39.94,36.31,29.53,27.89,24.34
594,55.12,40.05,36.21,30.08,27.71,24.60
596,55.12,40.05,36.31,29.71,27.89,24.43
598,55.27,40.05,35.71,29.62,28.16,24.34
600,55.27,40.26,36.31,29.07,27.71,24.96
602,55.12,40.15,36.51,29.71,27.80,24.52
604,55.27,40.37,36.31,29.16,27.71,24.87
606,55.42,40.05,36.31,30.17,27.71,24.69
608,55.57,40.37,36.01,29.71,28.25,24.25
610,55.57,40.37,36.82,29.80,28.16,24.34
612,55.57,40.48,36.51,29.89,28.07,24.25
614,55.42,40.48,36.62,29.89,27.89,24.78
616,55.57,40.69,36.51,30.17,27.80,24.52
618,55.57,40.59,36.62,29.99,27.89,23.90
620,55.73,40.59,36.62,30.17,27.80,24.52
622,55.88,40.80,36.51,30.08,27.89,24.43
625,55.88,40.80,36.62,29.99,28.16,24.34
627,55.73,40.69,36.72,30.08,27.89,23.64
629,55.88,40.80,36.72,30.17,27.89,24.78
631,56.03,40.80,36.72,29.99,28.25,24.25
633,55.88,40.91,36.82,30.17,27.98,24.87
635,56.03,40.91,36.92,30.08,27.26,24.25
637,56.19,40.91,37.02,30.08,28.07,24.78
639,55.57,40.91,37.22,29.99,28.25,24.43
641,56.19,41.24,36.92,30.17,28.16,24.34
643,56.34,41.02,37.22,29.99,28.25,24.34
645,54.97,41.02,37.22,30.08,28.25,24.52
647,55.12,41.13,37.33,30.08,28.16,24.60
649,56.34,41.35,37.02,30.26,28.25,24.43
651,56.34,41.35,37.12,30.26,28.25,24.34
653,56.34,40.91,37.12,30.54,28.07,24.43
655,56.50,41.46,37.12,30.35,28.25,24.34
657,56.50,41.46,37.12,30.35,28.25,24.34
659,56.50,41.57,37.12,30.35,28.25,24.34
661,56.50,41.46,37.22,30.35,28.07,24.60
663,56.66,41.46,37.43,30.26,28.52,24.34
665,56.66,41.46,37.63,30.26,28.34,24.34
667,56.66,41.57,37.33,30.35,28.07,24.60
669,56.66,41.57,37.43,30.54,28.07,24.78
671,56.82,41.68,37.53,30.35,28.52,24.34
673,56.82,41.68,37.43,30.35,28.61,24.34
675,56.82,41.68,37.12,30.35,28.52,24.34
677,56.66,41.68,37.43,30.54,28.16,24.78
679,56.82,41.79,37.43,30.35,28.16,24.60
682,56.82,41.46,37.43,30.82,28.16,24.52
684,55.73,41.79,37.63,30.54,28.25,23.47
686,57.13,41.90,37.74,30.45,28.34,24.52
688,56.97,42.01,37.63,30.91,28.16,24.43
690,57.13,42.01,37.84,30.54,28.71,24.43
692,57.13,42.13,37.74,30.63,27.62,24.25
694,57.78,42.01,37.84,30.72,28.25,24.78
696,57.29,42.24,37.74,30.63,27.71,24.34
698,56.97,42.13,37.74,30.72,28.34,24.52
700,57.29,42.24,37.94,30.63,28.71,24.34
702,57.29,42.13,37.94,30.72,28.34,25.04
704,57.45,42.01,38.05,30.72,28.43,23.47
706,57.29,42.24,37.84,31.10,28.34,24.43
708,57.61,42.35,37.74,30.63,28.61,24.34
710,57.29,42.35,37.94,30.72,28.34,24.43
712,57.45,42.01,37.84,30.91,28.61,24.34
714,57.61,42.46,38.05,30.82,28.89,24.34
716,56.82,42.35,38.15,30.91,28.34,24.78
718,57.45,42.57,38.05,31.19,28.52,24.52
720,57.61,42.46,38.15,30.63,28.34,24.52
722,57.78,42.57,37.94,30.82,28.71,24.52
724,57.78,42.57,38.57,30.91,28.52,24.60
726,57.78,42.24,38.25,31.00,28.71,24.78
728,57.78,42.69,38.46,30.91,28.80,24.69
730,57.94,42.80,38.36,30.91,28.89,24.60
732,57.78,42.91,38.25,31.19,28.61,24.52
734,58.10,42.80,38.25,31.19,28.43,24.60
736,57.94,42.80,38.46,31.10,28.43,24.87
739,57.78,42.91,38.36,31.38,28.52,24.52
741,57.94,42.91,38.67,31.00,28.52,24.25
743,58.10,42.91,38.57,31.10,28.52,24.87
745,57.94,42.91,38.46,31.38,28.52,24.78
747,58.10,42.91,38.67,31.10,28.61,24.87
749,57.78,43.03,38.36,31.47,28.61,24.34
751,58.10,43.03,38.67,31.10,28.80,24.69
753,58.10,42.69,38.46,31.19,28.16,24.25
755,58.10,43.26,38.57,31.00,28.98,24.43
757,58.10,43.37,38.57,31.19,28.98,24.34
759,58.10,43.14,38.67,31.28,28.52,24.43
761,58.27,43.26,38.77,31.38,28.52,24.52
763,58.10,43.03,38.67,31.38,28.89,24.34
765,58.43,43.37,38.88,31.28,28.61,24.87
767,58.10,43.37,38.77,31.56,28.71,24.25
769,58.43,43.37,38.77,31.66,28.61,24.25
771,58.43,43.48,38.98,31.28,28.61,24.87
773,58.27,43.48,38.88,31.28,28.89,25.04
775,58.10,43.60,38.77,31.56,28.89,24.43
777,58.10,43.60,38.88,31.56,28.89,24.34
779,58.27,43.14,38.98,31.47,27.98,24.34
781,58.27,43.60,38.98,31.66,28.80,24.34
783,58.60,43.60,39.09,31.56,28.71,24.69
785,58.76,43.72,39.20,31.38,28.71,24.87
787,58.43,43.37,38.88,31.47,28.52,24.34
789,58.43,43.48,38.88,31.56,28.07,24.34
791,58.60,43.95,38.98,31.47,29.16,24.34
793,58.76,43.83,39.30,31.47,28.80,24.96
796,60.29,43.83,39.09,31.85,28.89,24.43
798,58.76,43.95,39.20,31.47,29.16,24.52
800,58.76,43.95,39.20,31.47,29.07,24.60
802,58.76,44.30,39.20,31.56,28.98,24.43
804,58.93,43.95,39.30,31.47,28.98,24.60
806,58.76,43.95,39.20,31.85,28.98,24.34
808,58.76,44.06,39.20,31.85,29.07,24.43
810,59.10,44.06,39.51,31.66,28.89,24.96
812,58.76,44.06,39.30,31.85,29.07,24.25
814,59.27,44.06,39.51,31.75,28.89,24.52
816,58.93,43.95,39.30,31.75,28.25,24.34
818,58.76,44.18,39.41,31.38,28.89,24.43
820,59.27,44.30,39.51,31.66,29.07,24.08
822,59.27,44.41,39.62,31.75,28.89,24.69
824,59.27,44.18,39.51,31.94,28.80,24.52
826,59.78,44.30,39.51,32.03,28.98,24.34
828,60.64,44.30,39.51,32.13,28.98,24.34
830,59.95,44.41,39.62,32.13,28.98,24.25
832,59.43,44.41,39.94,31.85,28.98,24.69
834,59.27,44.53,39.62,31.94,29.34,24.34
836,59.27,44.53,39.62,32.03,29.07,24.34
838,59.43,44.53,39.73,31.85,29.25,24.52
840,59.43,44.65,39.73,31.85,29.34,24.52
842,59.43,44.53,39.51,31.85,29.07,24.43
844,59.60,44.53,39.94,31.94,29.07,24.78
846,59.43,45.00,39.73,31.94,29.53,24.52
848,59.60,44.65,39.83,31.94,29.07,24.78
850,59.43,44.18,39.73,32.03,29.43,24.43
853,59.27,44.77,39.73,32.13,28.43,24.43
855,59.78,44.77,39.83,31.66,29.07,24.52
857,59.78,44.77,39.94,32.13,29.07,24.52
859,58.60,44.77,39.94,32.32,29.16,24.43
861,59.60,44.88,39.94,32.22,29.43,24.43
863,59.78,44.88,40.15,32.03,29.16,24.78
865,59.95,44.88,40.05,32.13,29.07,24.69
867,61.35,45.00,40.05,32.32,29.25,24.52
869,59.95,45.00,40.15,31.56,29.16,24.52
871,59.78,44.53,40.05,32.22,29.53,24.52
873,59.43,45.00,40.15,32.41,29.25,24.43
875,59.78,44.65,40.05,32.22,29.62,24.43
877,59.95,45.12,40.26,32.13,29.34,23.64
879,59.95,45.36,40.26,32.13,29.43,24.78
881,59.78,45.24,40.15,32.22,29.62,24.52
883,60.12,45.24,40.37,32.22,29.34,23.73
885,60.12,45.36,40.37,32.22,29.53,24.78
887,61.71,45.24,40.37,32.41,29.43,24.43
889,58.76,45.24,40.37,32.60,29.25,24.52
891,60.29,45.36,40.59,32.32,29.34,24.96
893,60.12,45.36,40.37,32.32,29.71,24.52
895,60.12,45.48,40.26,32.41,28.61,24.34
897,60.47,45.48,40.59,32.41,29.25,24.60
899,60.47,45.36,40.48,31.94,29.34,24.52
901,60.29,45.00,40.37,32.41,29.80,24.60
903,60.64,45.48,40.59,32.51,29.25,24.60
905,60.29,45.72,40.48,32.51,29.07,24.52
907,60.47,45.72,40.59,32.41,29.53,24.34
909,60.47,45.72,40.59,32.41,29.43,24.17
912,59.43,45.60,40.48,32.79,29.53,24.52
914,60.64,45.72,40.59,32.79,29.43,24.52
916,60.64,45.72,40.80,32.41,29.43,25.04
918,60.82,45.72,40.69,32.03,29.43,24.52
920,60.82,45.72,40.69,32.51,29.43,24.69
922,60.64,46.20,40.69,32.51,29.62,23.55
924,60.47,45.96,40.69,32.51,29.89,24.52
926,61.17,45.96,40.69,32.70,29.62,24.43
928,60.99,45.96,40.69,32.60,29.89,24.52
930,60.99,45.84,40.80,32.89,29.53,24.25
932,60.82,45.96,40.59,32.60,29.53,24.96
934,60.99,45.96,40.91,32.70,29.53,24.43
936,60.82,46.45,40.91,32.70,29.62,23.73
938,60.82,46.08,40.91,32.60,29.62,24.96
940,60.82,46.08,41.02,32.60,29.71,24.96
942,60.82,46.20,40.91,32.70,29.62,24.96
944,60.99,46.08,41.13,32.79,29.53,24.60
946,61.17,46.08,41.02,32.79,29.62,24.60
948,60.99,46.20,41.24,32.79,29.62,24.69
950,61.17,46.20,40.91,32.70,29.62,24.69
952,61.35,46.20,41.24,32.98,29.62,24.60
954,61.17,46.33,40.80,32.79,29.62,24.69
956,61.35,46.33,41.13,33.08,29.80,24.52
958,60.82,46.33,41.13,32.98,29.07,24.34
960,61.35,46.33,41.13,33.18,29.71,24.43
962,61.35,46.33,41.24,32.89,29.62,24.52
964,61.35,46.33,41.24,33.08,29.62,24.52
966,61.35,46.45,41.24,33.18,29.89,24.43
969,61.71,46.57,41.13,32.89,30.08,24.52
971,61.53,46.45,41.24,33.27,29.71,24.34
973,61.53,46.57,41.35,33.08,29.71,24.43
975,61.53,46.69,41.35,32.51,29.71,24.43
977,62.07,46.57,41.24,32.98,30.17,24.60
979,61.53,46.69,41.35,33.18,29.80,24.43
981,61.35,46.69,41.24,32.98,29.71,24.78
983,61.53,46.69,41.57,33.18,29.71,24.43
985,61.71,46.69,41.46,32.79,29.80,24.43
987,61.71,46.69,41.57,33.08,29.71,24.52
989,61.71,46.69,41.46,33.37,29.99,24.43
991,61.71,46.82,41.68,33.08,29.71,24.60
993,61.53,47.06,41.46,33.08,29.89,24.96
995,61.89,46.82,41.46,33.37,30.08,24.43
997,61.53,46.82,41.46,33.27,29.25,24.43
999,61.71,46.82,41.90,33.18,29.80,24.43
1001,61.89,46.94,41.68,33.37,30.08,24.43
1003,61.53,47.06,41.68,33.18,30.08,23.64
1005,61.89,46.94,41.35,33.18,29.89,24.78
1007,62.07,46.94,41.68,33.56,29.99,24.43
1009,61.53,47.19,41.68,33.18,30.08,23.64
1011,61.89,46.94,41.79,33.37,29.89,24.25
1013,61.89,47.06,41.46,33.27,29.99,24.78
1015,61.53,47.06,41.79,33.37,29.89,24.43
1017,62.07,47.06,41.79,33.37,29.89,24.52
1019,62.26,47.19,41.68,33.56,30.17,24.52
1021,61.89,46.69,41.79,33.27,29.99,24.78
1023,62.26,47.19,41.79,33.56,29.34,24.52
1026,62.07,47.19,41.57,33.37,29.89,24.60
1028,62.26,47.19,42.01,33.56,29.99,24.43
1030,62.44,47.19,42.01,33.75,29.99,24.25
1032,62.07,47.44,42.01,33.37,29.99,24.69
1034,62.44,47.31,41.90,33.75,30.17,24.43
1036,62.07,47.69,42.01,33.37,30.08,24.78
1038,62.44,47.44,42.01,33.75,30.26,24.34
1040,62.44,47.44,42.01,33.75,30.35,24.34
1042,62.44,47.44,42.35,33.56,30.17,24.52
1044,62.07,47.44,42.01,33.56,30.54,23.64
1046,62.44,47.44,42.01,33.66,30.54,24.43
1048,62.26,47.69,42.13,33.46,30.54,24.96
1050,62.44,47.44,42.24,33.75,30.35,24.52
1052,62.62,47.56,42.13,33.66,30.72,24.60
1054,62.26,47.69,42.13,33.56,30.45,25.13
1056,62.62,47.56,42.13,33.85,30.54,24.52
1058,62.26,47.69,42.13,33.66,30.63,23.82
1060,62.26,47.69,42.13,33.56,30.45,25.22
1062,62.44,47.69,42.35,33.66,30.35,24.87
1064,62.81,47.69,42.24,33.75,30.35,24.78
1066,63.18,47.69,42.24,33.66,30.54,23.90
1068,62.62,48.20,42.35,33.66,30.35,24.78
1070,62.81,47.82,42.24,33.75,30.63,23.90
1072,62.81,47.82,42.35,33.75,30.45,24.69
1074,62.44,47.82,42.46,33.66,30.45,25.13
1076,62.81,47.82,42.46,33.75,30.35,24.78
1078,62.44,48.45,42.46,33.75,30.35,24.96
1080,63.00,47.82,42.46,34.14,30.54,24.69
1083,62.81,47.94,42.57,33.75,30.35,24.78
1085,63.18,48.07,42.57,33.75,30.45,25.22
