time_s,T1_C,T2_C,T3_C,T4_C,T5_C,T6_C
0,22.86,22.77,21.64,21.30,22.08,21.30
2,22.86,22.77,21.73,21.38,22.08,21.38
4,22.86,22.77,21.64,21.38,22.08,21.38
6,22.86,22.77,21.73,21.38,22.16,21.38
8,22.86,22.77,21.73,21.38,22.16,21.38
10,22.94,22.77,21.73,21.38,22.16,21.38
12,23.03,22.77,21.73,21.38,22.16,21.38
14,23.21,22.77,21.73,21.38,22.08,21.38
16,23.55,22.77,21.64,21.38,22.08,21.38
18,23.82,22.86,21.82,21.38,22.16,21.38
20,24.17,22.86,21.82,21.38,22.08,21.47
22,24.60,22.94,21.82,21.38,22.16,21.38
24,24.96,22.94,21.82,21.38,22.08,21.30
26,25.40,23.03,21.82,21.38,22.16,21.47
28,25.84,23.03,21.82,21.38,22.16,21.30
30,26.37,23.12,21.90,21.47,22.08,21.38
32,26.82,23.21,21.99,21.47,22.08,21.30
34,27.26,23.21,21.99,21.47,22.08,21.56
36,27.71,23.29,21.99,21.47,22.08,21.30
38,28.25,23.38,22.08,21.47,22.08,21.38
40,28.71,23.47,22.08,21.47,21.99,21.38
42,29.07,23.47,22.16,21.47,22.08,21.38
44,29.53,23.55,22.16,21.47,21.99,21.38
46,29.99,23.64,22.25,21.47,21.99,21.38
48,30.45,23.73,22.25,21.47,22.08,21.38
51,30.91,23.82,22.34,21.47,21.99,21.38
53,31.38,23.90,22.42,21.56,21.99,21.38
55,31.75,23.99,22.42,21.47,21.99,21.38
57,32.22,23.99,22.51,21.47,21.99,21.38
59,32.60,24.17,22.51,21.47,21.90,21.38
61,32.98,24.17,22.60,21.56,21.99,21.30
63,33.27,24.25,22.68,21.47,21.90,21.30
65,33.66,24.34,22.77,21.56,21.99,21.30
67,33.95,24.43,22.77,21.56,21.90,21.13
69,34.33,24.52,22.86,21.56,21.90,21.21
71,34.63,24.60,22.94,21.56,21.90,21.21
73,34.92,24.69,23.03,21.56,21.82,21.13
75,35.32,24.87,23.12,21.56,21.82,21.38
77,35.61,24.87,23.21,21.56,21.82,21.13
79,35.91,25.04,23.21,21.56,21.82,21.13
81,36.21,25.13,23.29,21.56,21.82,21.04
83,36.51,25.22,23.38,21.56,21.82,21.04
85,36.72,25.22,23.47,21.56,21.82,21.04
87,37.02,25.40,23.55,21.56,21.82,21.04
89,37.33,25.48,23.64,21.56,21.82,21.04
91,37.53,25.57,23.64,21.56,21.82,21.13
93,37.84,25.66,23.73,21.64,21.82,21.04
95,38.15,25.75,23.73,21.56,21.82,21.64
97,38.36,25.84,23.90,21.64,21.82,21.04
99,38.67,25.93,23.99,21.64,21.82,21.04
101,38.88,26.02,23.99,21.64,21.82,21.13
103,39.09,26.10,24.08,21.64,21.82,21.04
105,39.41,26.19,24.17,21.64,21.82,20.95
108,39.62,26.37,24.25,21.64,21.82,20.87
110,39.83,26.46,24.25,21.73,21.82,20.95
112,40.15,26.55,24.43,21.73,21.82,21.04
114,40.37,26.64,24.52,21.64,21.82,21.04
116,40.59,26.73,24.60,21.73,21.82,21.04
118,40.80,26.82,24.69,21.73,21.82,21.13
120,41.13,26.91,24.69,21.73,21.73,21.04
122,41.24,26.99,24.78,21.73,21.73,21.04
124,41.57,27.08,24.87,21.73,21.73,20.95
126,41.79,27.26,24.96,21.73,21.73,20.95
128,41.79,27.26,25.04,21.73,21.73,21.04
130,42.24,27.44,25.04,21.73,21.73,20.95
132,42.46,27.53,25.13,21.73,21.73,20.95
134,42.69,27.62,25.22,21.73,21.73,20.95
136,42.80,27.71,25.31,21.82,21.73,20.95
138,43.03,27.80,25.31,21.82,21.73,20.95
140,43.26,27.98,25.40,21.82,21.73,20.95
142,43.48,27.98,25.48,21.82,21.82,20.95
144,43.72,28.16,25.57,21.82,21.73,20.87
146,43.95,28.25,25.57,21.90,21.64,21.04
148,44.06,28.34,25.66,21.90,21.73,21.04
150,44.30,28.43,25.75,21.90,21.82,21.04
152,44.53,28.52,25.84,21.90,21.82,20.95
154,44.77,28.61,25.93,21.99,21.73,20.95
156,45.00,28.71,26.02,21.90,21.73,20.95
158,45.24,28.80,26.10,21.99,21.73,20.87
160,45.36,28.89,26.19,22.08,21.73,20.95
162,45.60,29.07,26.28,21.99,21.73,20.87
165,45.96,29.16,26.28,21.99,21.73,20.87
167,46.20,29.25,26.37,22.08,21.73,20.95
169,46.45,29.34,26.46,22.08,21.73,21.04
171,46.69,29.43,26.55,22.08,21.82,20.95
173,46.94,29.53,26.64,22.08,21.82,20.87
175,47.19,29.62,26.73,22.08,21.82,20.87
177,47.44,29.71,26.82,22.16,21.82,20.61
179,47.69,29.80,26.91,22.16,21.82,20.95
181,47.82,29.89,26.91,22.16,21.82,21.04
183,48.07,29.99,26.99,22.16,21.82,21.04
185,48.20,30.08,27.08,22.16,21.82,21.04
187,48.45,30.17,27.17,22.25,21.82,20.95
189,48.58,30.26,27.26,22.25,21.90,21.04
191,48.84,30.45,27.35,22.25,21.82,20.95
193,48.97,30.54,27.44,22.25,21.82,20.87
195,49.23,30.63,27.44,22.34,21.82,20.87
197,49.36,30.72,27.62,22.34,21.82,20.95
199,49.49,30.82,27.62,22.34,21.82,20.95
201,49.62,30.91,27.71,22.34,21.90,20.95
203,49.89,31.00,27.80,22.34,21.82,21.04
